Activities,Address,Charity,CharityDescription,Complete,Created,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
,"Cirencester Foodbank,Cirencester Baptist Church  Chesterton Lane,Cirencester  GL7 1YE","Cirencester Foodbank",,True,2020-03-21,"2020-03-21 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JoEayres&pageUrl=2,2020-03-21,,,50
"Cherish works with children and families in crisis, in Africa and the UK. In Africa we focus on education, relief and development, while in the UK we have worked with victims of domestic violence, and children in areas of high deprivation. Cherish always works direct with local service providers. All projects have been inspected by a trustee, or other nominated person.","Ashton Gate Stadium,Ashton Road  Bristol,  BS3 2EJ","The Bristol Sport Foundation","Thank you for raising money for the Bristol Sport Foundation. From here you can make a donation to our work or set up a fundraising page for your event. Whether you’re taking part in our Break The Cycle event, running a marathon or doing your own amazing thing for us we are here to help. It’s quick and easy to set up and personalise your fundraising page. Your friends and family can donate to your page instantly though the secure server, which means there is also no need to chase for sponsorship money. About the BSF We aim to change lives through sport! We identify cohorts of people in Greater Bristol and the West Of England who are in need of support and we design outcome-based programmes that help people make positive and informed lifestyle choices.   ",False,2020-05-13,"2020-05-27 15/2020-05-27 10/2020-05-27 250/2020-05-25 5/2020-05-25 20/2020-05-25 50/2020-05-23 5/2020-05-23 15/2020-05-23 10/2020-05-23 5/2020-05-23 10/2020-05-23 14/2020-05-23 10/2020-05-23 15/2020-05-23 5/2020-05-23 5/2020-05-22 10/2020-05-22 5/2020-05-22 20/2020-05-22 10/2020-05-22 10/2020-05-22 15/2020-05-22 26/2020-05-22 10/2020-05-22 30/2020-05-22 10/2020-05-22 30/2020-05-22 10/2020-05-22 15/2020-05-22 20/2020-05-22 5/2020-05-22 20/2020-05-22 15/2020-05-22 15/2020-05-22 5/2020-05-22 15/2020-05-22 20/2020-05-22 15/2020-05-22 10/2020-05-22 10/2020-05-22 15/2020-05-22 50/2020-05-22 10/2020-05-22 30/2020-05-22 3/2020-05-22 10/2020-05-21 15/2020-05-21 50/2020-05-21 20/2020-05-21 10/2020-05-21 10/2020-05-21 10/2020-05-21 30/2020-05-21 5/2020-05-21 5/2020-05-21 10/2020-05-21 26/2020-05-21 30/2020-05-20 50/2020-05-20 20/2020-05-20 20/2020-05-20 10/2020-05-20 20/2020-05-20 15/2020-05-20 15/2020-05-20 50/2020-05-20 15/2020-05-20 15/2020-05-20 10/2020-05-20 50/2020-05-20 10/2020-05-20 100/2020-05-19 33/2020-05-19 10/2020-05-19 30/2020-05-19 10/2020-05-18 10/2020-05-18 30/2020-05-18 10/2020-05-18 5/2020-05-18 20/2020-05-18 70/2020-05-18 50/2020-05-18 20/2020-05-18 50/2020-05-18 5/2020-05-18 20/2020-05-18 20/2020-05-18 20/2020-05-18 6/2020-05-18 20/2020-05-18 5/2020-05-18 30/2020-05-18 20/2020-05-17 50/2020-05-17 26/2020-05-17 10/2020-05-15 26/2020-05-15 50/2020-05-15 3/2020-05-15 20/2020-05-15 10/2020-05-15 30/2020-05-15 10/2020-05-15 20/2020-05-15 5/2020-05-14 35/2020-05-14 10/2020-05-14 10/2020-05-14 15/2020-05-14 26/2020-05-14 50/2020-05-14 10/2020-05-14 30/2020-05-13 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BristolSportFoundationStaffandFriends&pageUrl=2&isTeam=true,2020-05-27,"Nottingham City, Nottinghamshire, Malawi, Sierra Leone, Uganda","B97 5PD",2615
,"The Cambridge City Foodbank,2 Orwell House  Cowley Road,Cambridge  CB4 0PP","The Cambridge City Foodbank",,False,2020-03-15,"2020-07-09 50/2020-07-06 50/2020-07-05 10/2020-07-05 50/2020-06-23 100/2020-06-10 100/2020-06-03 100/2020-06-01 30/2020-05-27 100/2020-05-20 100/2020-05-18 50/2020-05-17 100/2020-05-15 20/2020-05-15 100/2020-05-15 15/2020-05-14 50/2020-05-11 50/2020-05-11 10/2020-05-09 20/2020-05-09 235/2020-05-09 50/2020-05-09 15/2020-05-07 5/2020-05-07 10/2020-05-07 100/2020-05-05 50/2020-05-02 100/2020-05-01 100/2020-05-01 50/2020-04-27 30/2020-04-27 30/2020-04-27 30/2020-04-26 50/2020-04-26 20/2020-04-25 50/2020-04-25 30/2020-04-24 30/2020-04-24 100/2020-04-24 30/2020-04-23 100/2020-04-23 100/2020-04-20 50/2020-04-18 50/2020-04-18 50/2020-04-17 50/2020-04-17 25/2020-04-17 50/2020-04-17 30/2020-04-16 100/2020-04-16 30/2020-04-16 100/2020-04-15 30/2020-04-15 20/2020-04-14 30/2020-04-14 25/2020-04-14 15/2020-04-14 30/2020-04-14 15/2020-04-14 30/2020-04-11 30/2020-04-11 50/2020-04-10 100/2020-04-10 100/2020-04-10 30/2020-04-09 15/2020-04-09 15/2020-04-09 30/2020-04-09 100/2020-04-09 15/2020-04-09 80/2020-04-09 20/2020-04-09 50/2020-04-09 10/2020-04-09 100/2020-04-09 100/2020-04-09 50/2020-04-08 20/2020-04-08 30/2020-04-08 30/2020-04-07 30/2020-04-06 30/2020-04-04 20/2020-04-03 30/2020-04-02 30/2020-04-01 30/2020-04-01 30/2020-04-01 15/2020-04-01 5/2020-03-31 30/2020-03-30 50/2020-03-30 30/2020-03-30 10/2020-03-30 15/2020-03-30 15/2020-03-30 50/2020-03-30 50/2020-03-30 30/2020-03-30 20/2020-03-30 100/2020-03-30 50/2020-03-30 15/2020-03-30 15/2020-03-30 50/2020-03-30 10/2020-03-30 100/2020-03-29 50/2020-03-29 10/2020-03-29 100/2020-03-28 30/2020-03-28 5/2020-03-28 30/2020-03-28 50/2020-03-28 30/2020-03-28 30/2020-03-28 100/2020-03-28 50/2020-03-28 500/2020-03-28 30/2020-03-28 30/2020-03-28 10/2020-03-28 30/2020-03-28 20/2020-03-27 50/2020-03-27 20/2020-03-27 50/2020-03-27 15/2020-03-27 30/2020-03-27 30/2020-03-27 10/2020-03-27 50/2020-03-27 15/2020-03-27 50/2020-03-27 30/2020-03-27 20/2020-03-27 30/2020-03-27 50/2020-03-27 200/2020-03-27 30/2020-03-27 30/2020-03-27 20/2020-03-27 15/2020-03-26 30/2020-03-26 30/2020-03-26 30/2020-03-25 80/2020-03-25 50/2020-03-25 50/2020-03-25 20/2020-03-25 50/2020-03-24 30/2020-03-24 100/2020-03-24 10/2020-03-24 100/2020-03-23 15/2020-03-23 30/2020-03-23 30/2020-03-23 10/2020-03-23 15/2020-03-23 100/2020-03-23 20/2020-03-23 20/2020-03-23 15/2020-03-23 100/2020-03-23 30/2020-03-23 10/2020-03-23 10/2020-03-23 15/2020-03-23 15/2020-03-22 20/2020-03-22 300/2020-03-22 30/2020-03-22 30/2020-03-22 5/2020-03-22 50/2020-03-22 5/2020-03-21 15/2020-03-21 20/2020-03-21 100/2020-03-21 100/2020-03-21 300/2020-03-21 10/2020-03-21 100/2020-03-21 50/2020-03-21 50/2020-03-21 30/2020-03-21 10/2020-03-21 20/2020-03-21 30/2020-03-21 30/2020-03-21 30/2020-03-20 10/2020-03-20 20/2020-03-20 30/2020-03-20 30/2020-03-20 30/2020-03-20 30/2020-03-20 10/2020-03-20 10/2020-03-20 10/2020-03-20 20/2020-03-20 30/2020-03-20 30/2020-03-20 25/2020-03-20 30/2020-03-20 20/2020-03-20 100/2020-03-20 5/2020-03-20 200/2020-03-20 30/2020-03-20 30/2020-03-20 20/2020-03-20 15/2020-03-20 100/2020-03-20 30/2020-03-20 10/2020-03-20 10/2020-03-20 10/2020-03-20 30/2020-03-20 100/2020-03-19 50/2020-03-19 15/2020-03-19 100/2020-03-19 100/2020-03-19 20/2020-03-19 30/2020-03-19 100/2020-03-19 30/2020-03-19 15/2020-03-19 15/2020-03-19 10/2020-03-19 20/2020-03-19 15/2020-03-19 25/2020-03-19 30/2020-03-19 50/2020-03-19 20/2020-03-19 20/2020-03-19 20/2020-03-18 10/2020-03-18 20/2020-03-18 10/2020-03-18 20/2020-03-18 50/2020-03-18 20/2020-03-18 20/2020-03-18 50/2020-03-18 100/2020-03-18 30/2020-03-18 30/2020-03-18 5/2020-03-18 15/2020-03-18 50/2020-03-18 10/2020-03-18 100/2020-03-18 15/2020-03-18 15/2020-03-18 20/2020-03-18 15/2020-03-18 50/2020-03-18 5/2020-03-17 50/2020-03-17 25/2020-03-17 20/2020-03-17 10/2020-03-17 30/2020-03-17 20/2020-03-17 15/2020-03-17 30/2020-03-17 100/2020-03-17 15/2020-03-17 35/2020-03-17 50/2020-03-17 10/2020-03-17 50/2020-03-17 30/2020-03-17 50/2020-03-17 10/2020-03-17 15/2020-03-17 15/2020-03-17 10/2020-03-17 30/2020-03-17 30/2020-03-17 10/2020-03-16 50/2020-03-16 30/2020-03-16 50/2020-03-16 50/2020-03-16 50/2020-03-16 50/2020-03-16 100/2020-03-16 15/2020-03-16 500/2020-03-16 30/2020-03-16 15/2020-03-16 20/2020-03-16 30/2020-03-16 15/2020-03-16 30/2020-03-16 50/2020-03-16 10/2020-03-16 30/2020-03-16 30/2020-03-16 20/2020-03-16 30/2020-03-16 15/2020-03-16 10/2020-03-16 100/2020-03-16 100/2020-03-16 30/2020-03-16 20/2020-03-16 50/2020-03-16 30/2020-03-16 50/2020-03-16 30/2020-03-16 50/2020-03-16 10/2020-03-16 15/2020-03-16 30/2020-03-16 30/2020-03-16 50/2020-03-16 15/2020-03-16 10/2020-03-16 20/2020-03-16 30/2020-03-16 5/2020-03-16 30/2020-03-15 35/2020-03-15 30/2020-03-15 5/2020-03-15 50/2020-03-15 15/2020-03-15 50/2020-03-15 20/2020-03-15 20/2020-03-15 50/2020-03-15 15/2020-03-15 30/2020-03-15 10/2020-03-15 10/2020-03-15 15/2020-03-15 30/2020-03-15 100/2020-03-15 50/2020-03-15 50/2020-03-15 20/2020-03-15 20/2020-03-15 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KalKarim&pageUrl=1,2020-07-09,,,15806
"Welfare support to ex RAF Cranwell Apprentices","Unit 12 New Lairdship Yards,Broomhouse Road  Edinburgh,Midlothian  EH11 3UY","Edinburgh Food Project","Edinburgh Food Project (EFP) are a local independant charity (SC043220) and are a member of, but are not funded by, the Trussell Trust network. EFP Board of Trustees govern the charity while the work of the charity is overseen by one full-time and three part-time employees, and over 200 dedicated volunteers.   EFP operates 7 foodbanks in areas of multiple deprivation across Edinburgh, providing emergency food supplies to people in need. Established in 2012, the charity now also works to break the cycle of food poverty through its More Than Food programme. Each person we help has been referred to us by one of our 230 support agency partners who are looking after the longer-term problems a person may have. People can be referred to us for three food packs in a six-month period.  This is to ensure clients do not become dependent on the foodbank long term.  However, we can provide long term support if there are special circumstances. Each food pack provides at least three meals for three days, and some snacks. We are also able to offer additional services such as toiletries, household items, pet food, specialist dietary items and kettle packs (for those who do not have access to a cooker/microwave). In 2018-19, we provided 11,495 parcels to men, women and children. This was a 19.6% increase on the previous year. We were able to do so by receiving 130,000kg of food from public donations. Since 2017, we have expanded our focus by developing our foodbank centres in to More Than Food hubs. We conducted community-based research funded by Aspiring Communities Fund to identify the support needs of people, map existing support, and identify key gaps. Findings from the research have shaped the development and implementation of this programme, which seeks to address the underlying causes of and help break the cycle of food poverty through the provision of appropriate advice and signposting support by partner agencies within our centres.  Our goal is reduce the number of people who need the foodbank’s support, and ultimately to help reduce food poverty.      ",False,2020-04-19,"2020-07-11 20/2020-07-06 25/2020-07-06 15/2020-07-06 10/2020-07-02 30/2020-07-01 10/2020-06-19 20/2020-06-15 30/2020-06-14 15/2020-05-18 20/2020-05-17 20/2020-05-11 15/2020-04-27 15/2020-04-26 10/2020-04-26 30/2020-04-26 30/2020-04-21 30/2020-04-20 30/2020-04-20 20/2020-04-19 30/2020-04-19 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=pilateswithkatie&pageUrl=2,2020-07-11,"Throughout England And Wales, Australia, Canada, Spain, United States",,590
"Cherish works with children and families in crisis, in Africa and the UK. In Africa we focus on education, relief and development, while in the UK we have worked with victims of domestic violence, and children in areas of high deprivation. Cherish always works direct with local service providers. All projects have been inspected by a trustee, or other nominated person.","Ashton Gate Stadium,Ashton Road  Bristol,  BS3 2EJ","The Bristol Sport Foundation","Thank you for raising money for the Bristol Sport Foundation. From here you can make a donation to our work or set up a fundraising page for your event. Whether you’re taking part in our Break The Cycle event, running a marathon or doing your own amazing thing for us we are here to help. It’s quick and easy to set up and personalise your fundraising page. Your friends and family can donate to your page instantly though the secure server, which means there is also no need to chase for sponsorship money. About the BSF We aim to change lives through sport! We identify cohorts of people in Greater Bristol and the West Of England who are in need of support and we design outcome-based programmes that help people make positive and informed lifestyle choices.   ",False,2020-05-13,"2020-05-27 15/2020-05-27 10/2020-05-27 250/2020-05-25 5/2020-05-25 20/2020-05-25 50/2020-05-23 5/2020-05-23 15/2020-05-23 10/2020-05-23 5/2020-05-23 10/2020-05-23 14/2020-05-23 10/2020-05-23 15/2020-05-23 5/2020-05-23 5/2020-05-22 10/2020-05-22 5/2020-05-22 20/2020-05-22 10/2020-05-22 10/2020-05-22 15/2020-05-22 26/2020-05-22 10/2020-05-22 30/2020-05-22 10/2020-05-22 30/2020-05-22 10/2020-05-22 15/2020-05-22 20/2020-05-22 5/2020-05-22 20/2020-05-22 15/2020-05-22 15/2020-05-22 5/2020-05-22 15/2020-05-22 20/2020-05-22 15/2020-05-22 10/2020-05-22 10/2020-05-22 15/2020-05-22 50/2020-05-22 10/2020-05-22 30/2020-05-22 3/2020-05-22 10/2020-05-21 15/2020-05-21 50/2020-05-21 20/2020-05-21 10/2020-05-21 10/2020-05-21 10/2020-05-21 30/2020-05-21 5/2020-05-21 5/2020-05-21 10/2020-05-21 26/2020-05-21 30/2020-05-20 50/2020-05-20 20/2020-05-20 20/2020-05-20 10/2020-05-20 20/2020-05-20 15/2020-05-20 15/2020-05-20 50/2020-05-20 15/2020-05-20 15/2020-05-20 10/2020-05-20 50/2020-05-20 10/2020-05-20 100/2020-05-19 33/2020-05-19 10/2020-05-19 30/2020-05-19 10/2020-05-18 10/2020-05-18 30/2020-05-18 10/2020-05-18 5/2020-05-18 20/2020-05-18 70/2020-05-18 50/2020-05-18 20/2020-05-18 50/2020-05-18 5/2020-05-18 20/2020-05-18 20/2020-05-18 20/2020-05-18 6/2020-05-18 20/2020-05-18 5/2020-05-18 30/2020-05-18 20/2020-05-17 50/2020-05-17 26/2020-05-17 10/2020-05-15 26/2020-05-15 50/2020-05-15 3/2020-05-15 20/2020-05-15 10/2020-05-15 30/2020-05-15 10/2020-05-15 20/2020-05-15 5/2020-05-14 35/2020-05-14 10/2020-05-14 10/2020-05-14 15/2020-05-14 26/2020-05-14 50/2020-05-14 10/2020-05-14 30/2020-05-13 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BristolSportFoundationStaffandFriends&pageUrl=2&isTeam=true,2020-05-27,"Nottingham City, Nottinghamshire, Malawi, Sierra Leone, Uganda","B97 5PD",2615
"Cherish works with children and families in crisis, in Africa and the UK. In Africa we focus on education, relief and development, while in the UK we have worked with victims of domestic violence, and children in areas of high deprivation. Cherish always works direct with local service providers. All projects have been inspected by a trustee, or other nominated person.","Ashton Gate Stadium,Ashton Road  Bristol,  BS3 2EJ","The Bristol Sport Foundation","Thank you for raising money for the Bristol Sport Foundation. From here you can make a donation to our work or set up a fundraising page for your event. Whether you’re taking part in our Break The Cycle event, running a marathon or doing your own amazing thing for us we are here to help. It’s quick and easy to set up and personalise your fundraising page. Your friends and family can donate to your page instantly though the secure server, which means there is also no need to chase for sponsorship money. About the BSF We aim to change lives through sport! We identify cohorts of people in Greater Bristol and the West Of England who are in need of support and we design outcome-based programmes that help people make positive and informed lifestyle choices.   ",False,2020-05-13,"2020-05-27 15/2020-05-27 10/2020-05-27 250/2020-05-25 5/2020-05-25 20/2020-05-25 50/2020-05-23 5/2020-05-23 15/2020-05-23 10/2020-05-23 5/2020-05-23 10/2020-05-23 14/2020-05-23 10/2020-05-23 15/2020-05-23 5/2020-05-23 5/2020-05-22 10/2020-05-22 5/2020-05-22 20/2020-05-22 10/2020-05-22 10/2020-05-22 15/2020-05-22 26/2020-05-22 10/2020-05-22 30/2020-05-22 10/2020-05-22 30/2020-05-22 10/2020-05-22 15/2020-05-22 20/2020-05-22 5/2020-05-22 20/2020-05-22 15/2020-05-22 15/2020-05-22 5/2020-05-22 15/2020-05-22 20/2020-05-22 15/2020-05-22 10/2020-05-22 10/2020-05-22 15/2020-05-22 50/2020-05-22 10/2020-05-22 30/2020-05-22 3/2020-05-22 10/2020-05-21 15/2020-05-21 50/2020-05-21 20/2020-05-21 10/2020-05-21 10/2020-05-21 10/2020-05-21 30/2020-05-21 5/2020-05-21 5/2020-05-21 10/2020-05-21 26/2020-05-21 30/2020-05-20 50/2020-05-20 20/2020-05-20 20/2020-05-20 10/2020-05-20 20/2020-05-20 15/2020-05-20 15/2020-05-20 50/2020-05-20 15/2020-05-20 15/2020-05-20 10/2020-05-20 50/2020-05-20 10/2020-05-20 100/2020-05-19 33/2020-05-19 10/2020-05-19 30/2020-05-19 10/2020-05-18 10/2020-05-18 30/2020-05-18 10/2020-05-18 5/2020-05-18 20/2020-05-18 70/2020-05-18 50/2020-05-18 20/2020-05-18 50/2020-05-18 5/2020-05-18 20/2020-05-18 20/2020-05-18 20/2020-05-18 6/2020-05-18 20/2020-05-18 5/2020-05-18 30/2020-05-18 20/2020-05-17 50/2020-05-17 26/2020-05-17 10/2020-05-15 26/2020-05-15 50/2020-05-15 3/2020-05-15 20/2020-05-15 10/2020-05-15 30/2020-05-15 10/2020-05-15 20/2020-05-15 5/2020-05-14 35/2020-05-14 10/2020-05-14 10/2020-05-14 15/2020-05-14 26/2020-05-14 50/2020-05-14 10/2020-05-14 30/2020-05-13 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BristolSportFoundationStaffandFriends&pageUrl=2&isTeam=true,2020-05-27,"Nottingham City, Nottinghamshire, Malawi, Sierra Leone, Uganda","B97 5PD",2615
"Arford is part of Hampshire Women's Institute and meets on the 4th Thursday of each month at the church centre in Headley. The W.I's activities are centred on promoting friendship, companionship and education within the local community. The WI are also involved in important debates which affect the whole country and other peoples worldwide.","Argus House 175-179 St. John Street,  London,  EC1V 4LW",Place2Be,"  Place2Be is the UK's leading children's mental health charity offering therapeutic and emotional support to over 142,000 children between the ages of 4 and 14 in 294 schools across the UK.   Place2Be takes a whole school approach to mental health. This means we work with children, parents and teachers, providing direct support to those who need it, and supporting positive mental wellbeing for the wider school community. Our services include targeted one-to-one counselling, group work and lunchtime sessions; as well as counselling for parents and support to teachers.  For more information please don't hesitate to e-mail events@place2be.org.uk  ",False,2020-07-02,"2020-07-11 15/2020-07-10 50/2020-07-08 25/2020-07-08 20/2020-07-08 20/2020-07-07 10/2020-07-06 50/2020-07-04 15/2020-07-03 5/2020-07-02 5/2020-07-02 10/2020-07-02 5/2020-07-02 20/2020-07-02 20/2020-07-02 6/2020-07-02 20/2020-07-02 10/2020-07-02 3/2020-07-02 6/2020-07-02 10/2020-07-02 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BankingLendingClientJourneyTeam1&pageUrl=4&isTeam=true,2020-07-11,Hampshire,"GU35 8QE",370
"Welfare support to ex RAF Cranwell Apprentices","Unit 12 New Lairdship Yards,Broomhouse Road  Edinburgh,Midlothian  EH11 3UY","Edinburgh Food Project","Edinburgh Food Project (EFP) are a local independant charity (SC043220) and are a member of, but are not funded by, the Trussell Trust network. EFP Board of Trustees govern the charity while the work of the charity is overseen by one full-time and three part-time employees, and over 200 dedicated volunteers.   EFP operates 7 foodbanks in areas of multiple deprivation across Edinburgh, providing emergency food supplies to people in need. Established in 2012, the charity now also works to break the cycle of food poverty through its More Than Food programme. Each person we help has been referred to us by one of our 230 support agency partners who are looking after the longer-term problems a person may have. People can be referred to us for three food packs in a six-month period.  This is to ensure clients do not become dependent on the foodbank long term.  However, we can provide long term support if there are special circumstances. Each food pack provides at least three meals for three days, and some snacks. We are also able to offer additional services such as toiletries, household items, pet food, specialist dietary items and kettle packs (for those who do not have access to a cooker/microwave). In 2018-19, we provided 11,495 parcels to men, women and children. This was a 19.6% increase on the previous year. We were able to do so by receiving 130,000kg of food from public donations. Since 2017, we have expanded our focus by developing our foodbank centres in to More Than Food hubs. We conducted community-based research funded by Aspiring Communities Fund to identify the support needs of people, map existing support, and identify key gaps. Findings from the research have shaped the development and implementation of this programme, which seeks to address the underlying causes of and help break the cycle of food poverty through the provision of appropriate advice and signposting support by partner agencies within our centres.  Our goal is reduce the number of people who need the foodbank’s support, and ultimately to help reduce food poverty.      ",False,2020-03-25,"2020-05-02 10/2020-05-01 30/2020-05-01 20/2020-05-01 25/2020-04-27 15/2020-04-25 10/2020-04-24 20/2020-04-24 15/2020-04-23 20/2020-04-21 15/2020-04-20 20/2020-04-20 20/2020-04-20 10/2020-04-20 10/2020-03-25 15/2020-03-25 30/2020-03-25 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LewisRitchie&pageUrl=1,2020-05-02,"Throughout England And Wales, Australia, Canada, Spain, United States",,310
,"Touchstone House 2-4 Middleton Crescent,  Leeds,West Yorkshire  LS11 6JU",Touchstone," Touchstone's vision is to inspire communities and transform lives.  We are supporting the community, but we can't do it on our own.  Please help us transform lives during the Covid- 19 crisis by making a donation so that Touchstone's service users do not go hungry. Many of the people and families we support are finding it difficult or impossible to get to food banks.  They are hungry, isolated and unwell.  Your support for Touchstone is never more needed #nevermoreneeded Please consider fundraising for Touchstone.  With a £25 donation, service users who are self isolating and are very vulnerable will have an essential food parcel to last a week.  100% of your donation will be used for basic essential items for our emergency campaign #touchstonelovesfood.   Thank you very much for your kindness during this crisis.    Get our latest news from: ",True,2020-05-02,"2020-05-08 25/2020-05-02 20/2020-05-02 10/2020-05-02 30/2020-05-02 25",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LizzieToyne&pageUrl=1,2020-05-08,,,110
"The Trust owns and maintains Octavia Hill's Birthplace House in Wisbech, Cambridgeshire, a Grade II* Listed Georgian Building which contains exhibits, displays and archives of the life and work of Octavia Hill (1838 - 1912).
Within the Birthplace House there are two cottages containing three Incubator Office Units, a Tearoom, and Shop which are leased to and operated by Octavia Hill Trading Ltd.","Association Of Nhs Charities,Suite 68  Lake View House,Wilton Drive  CV34 6RG","NHS Charities Together"," NHS Charities are the offical way that the NHS raises, holds and spends charitable funds. There are 230 NHS charities in the country. NHS Charities Together (aka the Association of NHS Charities) is the umbrella organisation for the NHS' offical charities in the UK. Endorsed by the Department of Health and Social Care, and NHS England, NHS Charities Together provides support and grants only to these NHS' official charities.  NHS charities provide extra vital funds and services to NHS hospitals, ambulances, mental and community health trusts and health boards. This funding is above and beyond what the government provides and is spent on enhancing care and experience of patients. www.nhscharitiestogether.co.uk ",True,2020-04-14,"2020-04-15 30/2020-04-14 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LucyHarris30&pageUrl=1,2020-04-15,Cambridgeshire,"PE13 1JE",50
"Cherish works with children and families in crisis, in Africa and the UK. In Africa we focus on education, relief and development, while in the UK we have worked with victims of domestic violence, and children in areas of high deprivation. Cherish always works direct with local service providers. All projects have been inspected by a trustee, or other nominated person.","Ashton Gate Stadium,Ashton Road  Bristol,  BS3 2EJ","The Bristol Sport Foundation","Thank you for raising money for the Bristol Sport Foundation. From here you can make a donation to our work or set up a fundraising page for your event. Whether you’re taking part in our Break The Cycle event, running a marathon or doing your own amazing thing for us we are here to help. It’s quick and easy to set up and personalise your fundraising page. Your friends and family can donate to your page instantly though the secure server, which means there is also no need to chase for sponsorship money. About the BSF We aim to change lives through sport! We identify cohorts of people in Greater Bristol and the West Of England who are in need of support and we design outcome-based programmes that help people make positive and informed lifestyle choices.   ",False,2020-05-13,"2020-05-27 15/2020-05-27 10/2020-05-27 250/2020-05-25 5/2020-05-25 20/2020-05-25 50/2020-05-23 5/2020-05-23 15/2020-05-23 10/2020-05-23 5/2020-05-23 10/2020-05-23 14/2020-05-23 10/2020-05-23 15/2020-05-23 5/2020-05-23 5/2020-05-22 10/2020-05-22 5/2020-05-22 20/2020-05-22 10/2020-05-22 10/2020-05-22 15/2020-05-22 26/2020-05-22 10/2020-05-22 30/2020-05-22 10/2020-05-22 30/2020-05-22 10/2020-05-22 15/2020-05-22 20/2020-05-22 5/2020-05-22 20/2020-05-22 15/2020-05-22 15/2020-05-22 5/2020-05-22 15/2020-05-22 20/2020-05-22 15/2020-05-22 10/2020-05-22 10/2020-05-22 15/2020-05-22 50/2020-05-22 10/2020-05-22 30/2020-05-22 3/2020-05-22 10/2020-05-21 15/2020-05-21 50/2020-05-21 20/2020-05-21 10/2020-05-21 10/2020-05-21 10/2020-05-21 30/2020-05-21 5/2020-05-21 5/2020-05-21 10/2020-05-21 26/2020-05-21 30/2020-05-20 50/2020-05-20 20/2020-05-20 20/2020-05-20 10/2020-05-20 20/2020-05-20 15/2020-05-20 15/2020-05-20 50/2020-05-20 15/2020-05-20 15/2020-05-20 10/2020-05-20 50/2020-05-20 10/2020-05-20 100/2020-05-19 33/2020-05-19 10/2020-05-19 30/2020-05-19 10/2020-05-18 10/2020-05-18 30/2020-05-18 10/2020-05-18 5/2020-05-18 20/2020-05-18 70/2020-05-18 50/2020-05-18 20/2020-05-18 50/2020-05-18 5/2020-05-18 20/2020-05-18 20/2020-05-18 20/2020-05-18 6/2020-05-18 20/2020-05-18 5/2020-05-18 30/2020-05-18 20/2020-05-17 50/2020-05-17 26/2020-05-17 10/2020-05-15 26/2020-05-15 50/2020-05-15 3/2020-05-15 20/2020-05-15 10/2020-05-15 30/2020-05-15 10/2020-05-15 20/2020-05-15 5/2020-05-14 35/2020-05-14 10/2020-05-14 10/2020-05-14 15/2020-05-14 26/2020-05-14 50/2020-05-14 10/2020-05-14 30/2020-05-13 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BristolSportFoundationStaffandFriends&pageUrl=2&isTeam=true,2020-05-27,"Nottingham City, Nottinghamshire, Malawi, Sierra Leone, Uganda","B97 5PD",2615
"Arford is part of Hampshire Women's Institute and meets on the 4th Thursday of each month at the church centre in Headley. The W.I's activities are centred on promoting friendship, companionship and education within the local community. The WI are also involved in important debates which affect the whole country and other peoples worldwide.","Argus House 175-179 St. John Street,  London,  EC1V 4LW",Place2Be,"  Place2Be is the UK's leading children's mental health charity offering therapeutic and emotional support to over 142,000 children between the ages of 4 and 14 in 294 schools across the UK.   Place2Be takes a whole school approach to mental health. This means we work with children, parents and teachers, providing direct support to those who need it, and supporting positive mental wellbeing for the wider school community. Our services include targeted one-to-one counselling, group work and lunchtime sessions; as well as counselling for parents and support to teachers.  For more information please don't hesitate to e-mail events@place2be.org.uk  ",False,2020-07-02,"2020-07-11 15/2020-07-10 50/2020-07-08 25/2020-07-08 20/2020-07-08 20/2020-07-07 10/2020-07-06 50/2020-07-04 15/2020-07-03 5/2020-07-02 5/2020-07-02 10/2020-07-02 5/2020-07-02 20/2020-07-02 20/2020-07-02 6/2020-07-02 20/2020-07-02 10/2020-07-02 3/2020-07-02 6/2020-07-02 10/2020-07-02 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BankingLendingClientJourneyTeam1&pageUrl=4&isTeam=true,2020-07-11,Hampshire,"GU35 8QE",370
,"NishkamSWAT HQ,Next to Sira Cash & Carry  Springfield Rd,Hayes  UB4 0JT",NishkamSWAT,,True,2020-04-15,"2020-04-15 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MeetalJoshi&pageUrl=1,2020-04-15,,,30
