Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Description,Complete
" Stay Home Skill Share for The Trussell Trust ","Edinburgh, Scotland, United Kingdom",https://uk.gofundme.com/f/stay-home-skill-share-for-the-trussell-trust,1000,1162,,2020-04-13,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",0,,"  We're trying to bring communities together by sharing skills virtually  in exchange for donations to The Trussell Trust.     If you have you got a skill you could share in exchange for a donation to a food bank charity and are looking for a way to help the community    then sign up to host a session as part of the Stay Home Skill Share initiative!    From helping someone practice speaking a second language  a bike maintenance workshop or an intro into illustration  we all can have something to offer.    As more of us have the time to turn to new and old hobbies  this would be an opportunity to connect with our neighbours  learn new skills and a way for those who aren't able to offer monetary donations at the moment to help support the community by sharing their knowledge.    More information about The Trussell Trust: The Trussell Trust  in conjunction with local communities  develops and runs sustainable projects in the UK tackling poverty and exclusion. They run over 1 100 food banks  and are a lifeline for so many.",False
" Ballymena Foodbank ","Broughshane, Northern Ireland, United Kingdom",https://uk.gofundme.com/f/ballymena-foodbank,500,295,,2020-04-09,,,0,,"Hello my name is Chris and I am a postman in the Ballymena area. Myself and a few guys from work are dressing up whilst out on delivery to raise money for Ballymena food bank. Any donations would be greatly appreciated. The world is going through and extremely tough time at the minute and our aim is to keep people positive  provide customers with that friendly face they are used to seeing every day and try and have a laugh with the public and kids as we seek to work together through this troublesome period. ",False
" Community Support Network ","Harrow, Greater London, United Kingdom",https://uk.gofundme.com/f/community-support-network,3000,3365,,2020-06-17,,,0,,"In these difficult times dealing with Covid 19  the plight of many people has become too apparent.  There are many families struggling to put food on the table and the support forFood Banks is rising to meet the demand of those that are struggling. What started off for me was helping out one family which then turned in to a one man operation helping many Hostels Food Banks  vulnerable individuals across London.   From my home   I started contacting friends and families to support with food donations which Were then delivered in Harrow which turned into supporting Food Banks Hostels across London.   What I have realised being on the road and talking to various groups that this situation will not go away anytime soon and may get worse as more job losses occur and the reliance on Food Banks increasing .   I have decided that with the connections and networks I have formulated over the last 3 months I will create a network working with local partners where we can deliver the Aid for all those Food Banks  Hostels and families who struggle.    With that comes cost and I am raising funds to initially set up this network across London and to continue to support the community.",False
" Elias Mattu Foundation Food Bank ","Wolverhampton, West Midlands, United Kingdom",https://uk.gofundme.com/f/elias-mattu-foundation-food-bank,3500,2830,,2020-03-29,,,0,,"Elias Mattu Foundation is supporting around 50+ households across Wolverhampton by delivering them food parcels.    But stocks are running low  and the foundation urgently needs basic food items such as cereal  pasta  pasta sauce  soup  beans  tinned vegetables  fruit  biscuits  rice  eggs  sugar  tea bags  coffee and milk to continue offering support.    Elias Mattu Foundation had been helped by Lakshmi Sweet Centre Restaurant in Blakenhall  for hot meal on a daily base but needed others to come forward.    Some of the people we are helping are on benefits  and are elderly and vulnerable. A lot of them can't get out of the house because they are self-isolating and have no one else to do the shopping for them.    We are desperate to keep on supporting them but we need food donations.    For more information visit the Elias Mattu Foundation's Facebook page  or call Asha Mattu on 07904 310530.    Food items can be dropped off at a number of 6 Milford Road  Blakenhall  Wolverhampton  WV2 4NG.",False
" The Swan and Helmet Food Bank ","Northampton, East Midlands, United Kingdom",https://uk.gofundme.com/f/the-swan-and-helmet-food-bank,100,5128,,2020-04-23,,,0,,"The Swan and Helmet pub closed on 20th March due to the COVID-19 pandemic  we decided to start a food bank.     We reached out for food and money donations from our loyal friends and followers and started to deliver food hampers to those who needed it most.     Our initial plan was to provide some food hampers over a 2-week period  or when the donations ran out. However  once we started this work  we observed how much hardship there is within the community and really wanted to continue and provide as much support as is possible.     We have since been fortunate to receive some generous funding . The funding has enabled us to reach out to local schools  churches  council groups and other community organisations to identify families who would massively benefit from a food hamper during these difficult times. To date we have provided over 1500 food hampers to family’s within Northampton  and the demand for this support is increasing daily.    To continue to support the community and the increasing need  we are constantly looking for further support. As with everyone at the moment  we have no knowledge of when life will start to go back to normal  but while the pub is closed  we are determined to continue to support those who need our help.",False
" Preston ""Here For Humanity""","Ashton-on-Ribble, North West England, United Kingdom",https://uk.gofundme.com/f/ashton-food-hub,2000,2380,,2020-04-12,,,0,,"Ashton-On-Ribble ""Here For Humanity"" We are a none Profit Community Group That started In Ashton-on-Ribble at the beginning of the COVID 19 Lockdown.   We was only created in Ashton but we serve the whole off Preston.  Within a matter off days we had networked into Evans Fish & Chips fight In feeding the Homeless and we then had our second hub in Lea  Preston. Lancashire.   As we increased our numbers from 10 hot meals a day to 50 we was kindly provided the use off Ingol Cp schools kitchen to cook our meals helping increase production (This school was already a great community hub.)  We had our 3rd Hub.   The neighbourhood of Tanterton had no food bank so we quickly located a building.  The Tanterton community centre was found to be perfect but it was closed.   We presented that we was already serving a need from the area and Hub became are Residence for serving the PR2 area and know as Hub 4  Now this is all starting to be self manageable with volunteers  we had decided to go for Hub number 5 The Emmanual Social club and that is now plungingtons Food Bank.   As most Organization what we plan to become evolved so hope you watch our Facebook group and have faith in us as we are fully funded by the community.   I have updated the description off the Go Fund me As I belive the circumstances have changed  We now provide 400 Hot meals DELIVERED for free week 7 days off the week all for free to people suffering in isolation due to COVID or Poverty..    We have built and hope to out last Covid.    Tanterton Food Bbnk Preston 1    Plungington Food Bank Preston 2    Please remember we will offer any genuine referral a meal any time off day any where in Preston.    Piloting a new scheme to offer free School meals in Preston alongside the daily hot meals for Elderly",False
" Weymouth Community Volunteers ","Weymouth, South West England, United Kingdom",https://uk.gofundme.com/f/weynouth-community-volunteers,1000,105,,2020-04-09,"WEYMOUTH COMMUNITY VOLUNTEERS","Registered nonprofitDonations eligible for Gift Aid.",0,,"Weymouth Community Volunteers have been helping the community in Weymouth for almost 20 years! They survive from donations  grants  projects and selling reused furniture. Driving the elderly to appointments  fixing up gardens  helping with local events  providing opportunities to individuals... just a few of the things they do.  Right now WCV are having the added battle of Covid 19. They haven't shut their doors. They are continuing to work to provide help and support to those that need it. They are shopping  picking up prescriptions  taking animals to the vets and helping with local food banks (and any other requests coming in). They are doing this without the extra financial support. Volunteers are doing it out of the kindness of their hearts with the risks it involves  Please please please if you have anything to spare  no matter how big or small  please think about giving to a local charity that has been  and will continue to be such a huge part of the community in Weymouth and Portland ❤❤    Please share this far and wide!!!",False
" SUNDERLAND SOUP KITCHEN & FOODBANK FUNDRAISER 2019","Sunderland, North East England, United Kingdom",https://uk.gofundme.com/f/christmas-foodbank-amp-homeless-shelter-fundraiser,18000,18970,,2019-12-02,,,0,,"Christmas is one of the toughest times of the year for lots of people. Whilst many families over-indulge during the festive period  others struggle to put even the most basic meal on the table to feed their family - a harrowing reality of where Britain is at in 2019.    At the heart of Football is community  and at the heart of community are good people willing to dedicate their time and money to supporting those in need. No one wants to rely on food banks or soup kitchens to feed their children  but while we may feel powerless to fight the institution that has caused his hardship  we can fight to bring a modicum of security to the most vulnerable by giving a few spare coins or an hour of our time over to a cause like this. Where people would otherwise face malnourishment  food banks are the flickering flame of a beacon in an otherwise dark night.    The people at the Sunderland Foodbank and the Sunderland Community Soup Kitchen do an amazing job of ensuring that families and homeless people all over Wearside don’t go without - but unless people assist with their kind donations  none of it is possible.    Whatever you can give  it all helps.    - We have chosen this year to support the Sunderland Community Soup Kitchen and the Sunderland Foodbank  with all donations going to the two organisations. Please give generously - support your local community at this difficult time.    - On Wednesday 11th of December we will proceed with distributing the funds to the two charities  who will use the money this Christmas to feed the hungry and homeless in Sunderland. Sunderland Community Soup Kitchen feed people seven days a week and will now be able to buy pallets of fresh produce to cook with  whilst the foodbank will be able to use the money to produce emergency three day food parcels.  ",False
" St Pats FPs running 200km - Foodbank Fundraiser ","Dumbarton, Scotland, United Kingdom",https://uk.gofundme.com/f/stpats200km,14050,-1,,2020-04-28,,,0,,"St Patrick’s FPs are looking to raise funds for the local food bank  who have been struggling since the Coronavirus outbreak. Last week alone  they helped 285 families and they expect this to increase in the coming weeks. Some of our players and friends of the club  will run a combined total of 200km in one day (this Saturday 2nd of May)  and each individual will contribute with either a 5km or 10km  also ensuring the governments social distancing guidelines are adhered to. (Runners will go out on their own) We would encourage family members  pals  work colleagues to join in and/or donate. We’re aiming to do something positive for the community by helping those who are less fortunate in difficult times. If you can spare a few quid then it would go a long way! Thank you.",False
" Food Bank - Preston, UK. ","Fulwood, North West England, United Kingdom",https://uk.gofundme.com/f/food-bank-preston-uk,200,290,,2020-10-24,,,0,,"  For my birthday this year I have set this up so family and friends who may have wanted to send something to me in Aus  can donate to here. The plan is for my sister/mum to use this money to buy food supplies and donate them to the local food bank in Preston.     After the recent disgusting ruling by the UK Government about school meals  I wanted to try and do something for the local area I grew up in.     I feel like I have been naive to how real child poverty is  and how serious it is. Admittedly it shouldn' have taken a vote in government to highlight this issue to me  but I would like to do something.     COVID is shit enough  so any help I hope will make some sort of difference.     I used Go Fund me  rather than Just Giving as I wanted to use the money for several food banks  just in case people were wondering.     Anything you may be able to donate is so appreciated.   Thank you.",False
" Indie Appeal for Stortford's Winter Night Shelter ","Bishop's Stortford, East of England, United Kingdom",https://uk.gofundme.com/f/support-stortford039s-winter-night-shelter,5000,5399,,2019-12-04,,,0,,"The Bishop's Stortford Winter Night Shelter is open to offer a warm and safe haven to those people who would otherwise be sleeping on the streets.    The Rev Mandy Brown and her team at Holy Trinity Church in South Street offer practical and emotional comfort and support to those in need.    It cost £28 000 to run the shelter last year. The tight budget means manager David Perry is employed for just 13 hours a week  but he dedicates many more to reaching out to homeless people as soon as the team become aware of their difficulties.    Rev Brown said: ""We are unable to open all year round because the number of volunteers we would need would be phenomenal. We would need a huge amount of money to pay a full-time manager and we just don't have it.""    However  with the help of up to 300 volunteers  they are able to offer a safe haven each night during the worst of the winter for up to 12 guests.    Rev Brown is anxious that the help offered is more than a temporary sticking plaster.    ""Once we open we will keep going to the end of March – we have a very long season  one of the longest [of any winter night shelter] "" she said.    ""Experience tells us that the worst of the bad weather comes later than it used to. But we use that time to be able to work with people and to help people connect and reconnect. We need the time to build up the trust and the love that's required to be able to work with someone.    ""Just providing a roof over somebody's head does not resolve the challenges they are facing. It's just the beginning. The shelter is a conduit to other resources – to housing  to drug and alcohol rehabilitation and even using the contact centre to reconnect people to their children and families "" she said. That support continues even when guests are off the street.    As part of its mission to provide the best possible services  the shelter is regularly inspected by Housing Justice and was rated 'excellent' at the last visit. ""We are very proud of that "" said Rev Brown. ""We work very closely with Housing Justice and we follow all their guidelines.""    Each day  the shelter  now a registered charity  needs two overnight volunteers each night  three lunchtime and four evening helpers  plus an extra pair of hands during the day to collect food donated by businesses. Those who can spare just a few hours to play cards or board games or just chat are very welcome.    David said: ""You don't have to know how to resolve someone's issues – just come and be a friend.""    He is training volunteers who have already come forward but is anxious to recruit more and set up induction sessions for them too.    Not all roles are client-facing – the shelter also needs help with laundry  housekeeping  pantry stock rotation and preparing meals on the premises each evening. New recruits to the catering crew have been busy securing food hygiene certificates.    Rev Brown said: ""It's wonderful to come in out of the cold and for the guests to smell home-cooked meals coming out of the kitchen.""    The shelter's doors open each night from 8pm and guests leave at 7.30am  unless the weather is particularly bad. Lunch is on offer from 11am until 2pm. The shelter offers activities such as art therapy as well as advice on issues including mental health and addiction.    Over the past five years  since the shelter first opened  the team have built up a wealth of practical experience and a network of experts who can help address the complex issues which lead to an individual living on the streets.    They work closely with Citizens Advice  Bishop's Stortford Food Bank at the Methodist church  alcohol and drug rehabilitation professionals and East Herts Council's housing options officer for rough sleepers.    The team also partner with other churches  such as the Salvation Army  which provides vouchers so shelter-users can pick their own clothes from the good cause's shop in South Street.    David has a small selection of garments so that anyone turning up in wet clothes can change into something dry  warm and clean  but because space is tight  the shelter is unable to store donations of clothes  which are best directed to the town's charity shops.    The shelter has ample supplies of towels and beddings and uses special fold-up beds  which can be cleaned easily.    It does  however  always welcome donations of tea  coffee and biscuits  which are always in short supply  plus books and games for the guests.    Rev Brown said: ""The shelter has galvanised the community to meet what is an increasingly challenging issue for everybody. We could not do this without the support of the town.""",False
" BODYFIT 4 back 2 back marathons ","Cambuslang, Scotland, United Kingdom",https://uk.gofundme.com/f/8xd27-bodyfit-4-back-2-back-marathons,3000,7095,,2020-05-08,,,0,,"Massive welcome to our BodyFit team   fundraising page. We’re a local outdoor fitness bootcamp in the communities of Glasgow south  Hamilton and   Kilmarnock. We aim to raise £3000 for our   3 local food banks in Glasgow  Hamilton and  Kilmarnock. We want to support our   communities and people in them who are  most in need during this unprecedented   time.    The challenge its self is a team relay   completing 1 hour of running over 24hrs   attempting to complete 4 back to back   Marathons. A massive 104.8 miles.    Your support and donation will be greatly  appreciated. All funds will go directly to each   food bank. Thank you from all the BodyFit team. ",False
" Solidarity Britannia Food Bank Appeal ","London, Greater London, United Kingdom",https://uk.gofundme.com/f/Solidarity-Britania-Appeal,8000,11300,,2020-04-07,,,0,,"Solidarity Britania Food Bank Appeal    We are a group of volunteers who came together to support people with no access to public funds so they don't have to starve during the hard times of COVID19 pandemic .     Eveday  we deliver food parcels to homeless people and vulnerable families in our communities all over London.    We urge you to help us so we can help them     Our group initiated the launch of a solidarity humanitarian campaign to raise money and buy food aids to distribute to those who are deservingly vulnerable and with no source of livelihood or bread-winning.    We focus on helping those not eligible to ask for government support because of of not yet having their legal status in Britain.    These people are our brothers and sisters  they are suffering in silence  it is our duty to help them in these very tough times ‼️     Please continue supporting us to provide more food so that people don't have to feel hungry during this pandemic.        ",False
" PGCE tutor group’s campaign for food bank donation ","Millbrook, North West England, United Kingdom",https://uk.gofundme.com/f/pgce-tutor-groups-campaign-for-food-bank-donation,100,2060,,2020-10-23,"HUMANS MCR","Registered nonprofitDonations eligible for Gift Aid.",0,,"We are the Black Knight tutor group from the University of Manchester PGCE Primary programme. We’re raising money in aid of HUMANS MCR and every donation will help. As trainee teachers  we know that it is more than likely that some of the children we are teaching will be reliant on food banks. No child should ever go hungry  and it is never their fault. Any donation is greatly appreciated! Thank you.",False
" Food Banks Across the UK ","Wigan, North West England, United Kingdom",https://uk.gofundme.com/f/food-banks-across-the-uk,1000,250,,2020-10-22,,,0,,"We would like to help others in this crazy time  as many have lost jobs and income its becoming colder and harder to stay warm. We want to help ease the stress of those struggling by proving food banks with as much food as we can  by giving out some of our props ",False
" Graicie’s 100 mile Challenge ","Torrington, South West England, United Kingdom",https://uk.gofundme.com/f/graicies-scooter-challenge,100,615,,2020-06-29,,,0,,"https://great-torringtontowncouncil.gov.uk/2015/07/21/torrington-community-food-bank/    Over the past 12 weeks we have developed a slight obsession with walking! It’s our go to for exercise with all other exercise places shut due to the corona virus.     While on one of our walks Graicie spoke about a boy called Tony She had seen on the news. Tony had raised money by walking. Graicie decided that she would like to have a go at raising some money as well. Graicie had an idea that she could walk to New Zealand to raise some money?! Once we explained that she needed to head back to school in September and a walk to New Zealand could take a very very long time and cost all of her pocket money she settled on walking 100 miles!     So with the distance decided We spoke about some local charity’s and groups that help people out when they needed it. Graicie decided that the local food bank would be an excellent group to donate the money to! ",False
" Helping vulnerable children eat. ","Weston Point, North West England, United Kingdom",https://uk.gofundme.com/f/helping-vulnerable-children-eat,1000,390,,2020-10-23,,,0,,"I’ve set this go fund me page up to try and help vulnerable children in halton and surrounding areas who are going to struggle in the October half term and on going school time. I know myself how it feels to be on school meals and without them a lot of us would be in a worst situation. I will be climbing snowden next Saturday with my friend to try and amount as much money as possible to help to food banks etc. Anything will be appreciated",False
" Sheffield Food Bank Campaign ","Sheffield, Yorkshire and the Humber, United Kingdom",https://uk.gofundme.com/f/sheffield-food-poverty-campaign,15000,4559,,2020-03-31,"S2 FOOD POVERTY NETWORK","Registered nonprofitDonations eligible for Gift Aid.",0,,"Sheffield Business Together(SBT) https://sheffieldbusinesstogether.org.uk / Hosted in VAS  brings together like minded businesses  to collaborate and share resources across sectors  to address some of the key challenges facing our city and communities.    The Challenge  Covid -19 is an unprecedented challenge for us all. SBT feel our immediate priority is ensuring our food banks have adequate food to help the most vulnerable in the city. They are struggling with donations due to panic buying whilst facing increased demand.     What can I do?  We have partnered with the Sheffield food bank network http://www.sheffieldfoodbank.org.uk/food-bank-list/. There are 15 food banks in the network who helped over 40 000 people last year. We would like those of you who are not experiencing financial hardship  to consider donating a weeks bus fare  petrol  parking charges  or whatever you can afford. Given most businesses have implemented some form of home working  many may not have incurred these costs.    Donations will be shared across the 15 food banks in the Sheffield network.     Thanks in advance for your contribution  together we can make a massive difference.    Sheffield Business Together is hosted in VAS who are co-ordinating the Voluntary Sector response to the COVID Crisis. For uptodate information and details on how to get support or volunteer to help please see     https://www.vas.org.uk/what-we-do/covid19/",False
" Free School Meals ","West Bromwich, West Midlands, United Kingdom",https://uk.gofundme.com/f/qn8tk-free-school-meals,800,710,,2020-10-24,,,0,,"At Econominds  we believe that health comes first! A student cannot achieve their full potential at school without having healthy meals on the table to sustain them. In response to the Government denying free school meals for school children  I have collaborated with Bitesize BBQ  Veehive  Grace's Gastronomy and LSG Art to raise money to buy the essentials the food banks need so that all children can eat. We are going to aim for £200 in donations and then each of the companies will make a donation also. As I will be going to purchase all the products and donating them in person to the food banks  this will be donated to a local/ a few local food banks in Birmingham/West Midlands area. Any donation will help  even as little as £1!",False
" Action4London - Be part of the change! ","The Kabbalah Centre, Greater London, United Kingdom",https://uk.gofundme.com/f/action4london-be-part-of-the-change,20000,13773,,2020-03-05,,,0,,"The spread of COVID-19 has gravely affected the most disadvantaged communities in London  due to uncontrolled stockpiling of foods  toiletries and other essentials. With food banks running low  donations dropping down and a shortage of volunteers  there are innumerable families without enough food to eat. Similarly  a large number of the elderly community has become isolated with no way of receiving their household essentials.     Support us in purchasing and delivering much needed toiletries  tinned food  washing products and essentials for these groups. 100% of your donation will go towards purchasing essentials and distributing them to the most in need through council approved food banks or associated charities such as: Norwood & Brixton Food Bank  Hackney Food Bank  Lewisham Food Bank and Greenwich Food Bank.    Let's support one another through this difficult time of COVID-19  look through the illusion of the chaos around us and use this as an opportunity to come closer together. Be part of the change!    ....    Action4London is one of London’s largest volunteering organisations creating a platform for people to share their time and realise the power each one of us has to create change in someone else’s life  in so doing  we change our own. A4L has inspired other volunteers to start their own initiatives across the world such as Action4Malawi and Action4Lebanon.    A4L has delivered over 3000 sandwiches for the homeless  2000 gifts for our Holiday Project  developed community centres for kids in disadvantaged areas  delivered gardening projects with disabled residents  provided 100s of self-empowerment courses for young people looking to get LifeReady to be job ready and women who have suffered domestic violence or homelessness.    Support community  support togetherness  support empowerment  please share your donation with A4L and 100% of proceeds will go directly to the disadvantaged individuals who we support.        Action4London Summary Video    ",False
" Pine Scully 10,000 Step Challenge ","Sawtry, East of England, United Kingdom",https://uk.gofundme.com/f/pine-scully-10000-step-challenge,2000,2160,,2020-06-05,"Give Back Peterborough","Registered nonprofitDonations eligible for Gift Aid.",0,,"Hi  I’m Vicky!    Half of the walking duo that decided back in November 2019 to walk 10 000 steps every day  starting from the 1st January 2020. For those of you have followed us from the start  you might know this  but we thought we’d give the back story of how this came about…     I’ve been friends with Brian Snr on Facebook for a while now  and every year since 2012 he has attempted to walk 10 000 steps a day  every day  for as long as possible. Like we do now  he always reported daily to prove that he was one step closer to his end goal. It started off as a way for him to lose weight and get fit. He quickly gathered support from friends and family  liking the posts  commenting messages of support  and one particular follower (me!) started posting silly hashtags #TeamScullySnr #WalksForDays #HeAlwaysWalksAlone becoming some of my favourites.     Brian’s previous record was 142 days back in 2016.    Fast forward to November 2019. Brian Jnr and I met up in London to watch a show at the o2. As Brian Snr works in the city  we arranged to meet up at the pub at Kings Cross station. I had to ask the question that people that had seen his posts for the last few years  were dying to know ‘are you going to walk again next year?’ Brian was unsure.     I quickly came out with ‘if you do it  I’ll do it with you’ – I might have been a couple of pints/gins in at this point! Brian Jnr laughed. Claimed that we’d never be able to do it. So confident  that he wagered £100. If we both walked 10 000 steps a day  for 143 days  he would pay us £50 each. The bet was made and the challenge set.     I’ll be honest  the only day I’d walked 10 000 steps last year  was that day in London. And I got no-where near it again for the rest of November and December. First of January came and I was worried what I had got myself into!    On Friday 22nd May 2020  we’d done it! No-one had ever heard of coronavirus back in November when this was discussed. Through all dark  cold and wet nights  to the country going into lockdown and only being allowed out once a day to exercise  we’d managed to still walk 10 000 steps every.single.day.    It had never been about the money for us. We streamed a zoom call between the three of us to Facebook live and announced that we wanted to donate the money to a local Peterborough charity. Brian Snr lives just outside of Peterborough  and although I now live in Bournemouth  I grew up in Market Deeping  so it seemed like a no-brainer. Amazingly  our dear friend Maxine offered to match Brian Jnr’s donation too!    We’ve had so much amazing support  and with the excitement and emotion that came on that day  we somehow managed to sign up for another 143 days!! Our new target date is Monday 12th October 2020. We have another £100 wagered with Brian Jnr.    Thank you so much if you’ve managed to read this far. And please if you can  help us raise as much money possible for all the amazing work Give Back Peterborough do in their local area.    More information about Give Back Peterborough: Working hard this help the local community. For the last 4 years we have helped and provided the parents in The Amazon NICU and transitional care by giving essentials such as food drink and hygiene products. We also work with womens aid  the local food banks and school.",False
" Feed Yateley's Youth ","Yateley, South East England, United Kingdom",https://uk.gofundme.com/f/free-half-term-school-lunches-for-kids-in-yateley,750,1725,,2020-10-23,,,0,,"As the government have voted against providing free school lunches for children who need them during this half term (26th-30th October)  I will be cooking lunches for any children in Yateley who would normally get them for free at school.    I've set up this JustGiving page for any donations people could make towards the ingredients for this  so please donate what you can  no kid deserves to go hungry. Any leftover funds and ingredients will be donated to a local food bank.    If you or someone you know needs this service  please email me at [email redacted] including:  Your name  How many children you need to feed  Which days you need this (can be all 5 days)  Any dietary requirements  If you need the food delivered or can collect from near the cricketer's pub (collection is preferable if possible - I only have an hour's lunch break!)    Collection and delivery will be between 12 and 2pm each day  I will need orders by 1pm the day before.    Please share this with anyone you think might need it  and if anyone is able to help me with this project in other ways eg doing deliveries or donating ingredients  please get in touch.",False
" Helping The Vulnerable In Our Community ","Nottingham, East Midlands, United Kingdom",https://uk.gofundme.com/f/helping-the-vulnerable-in-our-community,12500,11455,,2020-03-17,MESOPOTAMIA,"Registered nonprofitDonations eligible for Gift Aid.",0,,"Mesopotamia are a small registered charity based in Nottingham. We have been supporting those who are living in poverty or struggling under austerity since our inception in 2016. We help the homeless  refugees  the elderly and anyone who needs a little help or support in their lives.  We have a small charity shop in the Basford area of Nottingham and have very recently opened a small coffee shop which helps combat hunger.     We recieve no funding and no Grant's and rely heavily on the support of our local community. Now many of those who have been there for us and countless strangers over the past years need our...and your help.    The elderly who have been our lifeline are now  in many cases in isolation. They are struggling financially and struggling to get out and get the supplies they need to be able to fight the Covid 19.  We have people in their latter years struggling for food. A lady of 92 who for the first time in her life is looking for charity and needs help to access a food bank.  I'm both heartbroken and appalled that life has come to this for her and many like her.  Can you help us to help her?    Our action plan is to rally those in the community that are physically able to help us. We are hoping to raise enough money to supply hundreds of elderly and disabled people in Nottingham with an emergency care parcel.    We already have a small food bank but it is nearly depleted of supplies.  Can you donate some tea bags? Milk or eggs? A jar of jam or a much loved treat of a bar of chocolate?  Each bag will contain essentials  tinned veg  soup and a pack of biscuits. Toilet rolls (yes we can get them but they cost money)...a bar of soap or a card to say 'hello  your loved by a stranger'.    I realise that this fundraiser will be read by many of you who are not in Nottingham or have any links to this city.  However those in need are our fellow human beings  they could be your gran  your great aunt Edith or that school teacher that you loved in secondary school. The soldier that stood for you in a foreign land.    Every penny will be appreciated  every penny accounted for.     Thank you for reading thus far and thank you for your support.    From us all at Mesopotamia Charity x    Read more about about us here    About our Coffee Shop    Our Charity",False
" Can Lyns do it again?! 26.2miles?! ","Newtownards, Northern Ireland, United Kingdom",https://uk.gofundme.com/f/can-lyns-do-it-again-262miles,200,1357,,2020-03-01,,,0,,"Hi all! I am raising money for the Foodbank NI and CAP (Christians Against Poverty) service in TLC compassion centre in newtownards. The Foodbank provide vital food packs for people who find themselves in various difficult circumstances. It is estimated that 1 in 5 people in Northern Ireland live below the poverty line. As a result an increasing number of people in Northern Ireland  and across the UK  rely on the emergency food supplies provided by food banks. The CAP centre help people find a practical  lasting solution to debt and poverty. Living in debt and poverty is a daily grinding battle. But together we can transform lives.  Anything you can donate would seriously help people in these circumstances feel loved and find hope again   many thanks   Lyns",False
" Food Bank for the NHS workers and Elderly ","Glasgow, Scotland, United Kingdom",https://uk.gofundme.com/f/food-bank-for-the-nhs-workers-and-elderly,100,330,,2020-07-17,,,0,,"Hi guys       Most of us know someone who has suffered from this pandemic. My aim is to help feed those who aid the battle against COVID and supply the elderly or disadvantaged with meals that they can’t access due to the disease. I have ran a half marathon and dyed my hair pink so that you can laugh and hopefully donate to the cause.      Many thanks and stay safe ! ",False
" MRT Food Bank Drive ","Mexborough, Yorkshire and the Humber, United Kingdom",https://uk.gofundme.com/f/mrt-food-bank-drive,200,320,,2020-09-16,,,0,,"Everyone has experienced some sort of disruption over the last few months  being Covid  furlough or job losses and those families who use food banks on a regular basis have felt this more than others. Food banks are inundated with new families who need that support and over the next few months this is expected to grow.    Driving to work and listening to Hallam FM talk about how local families are struggling and how they are unable to buy toiletries as they can’t afford to buy these as well as food really got to me and I assessed my own lifestyle choices and thought rather than just being upset by this to see what I can do to really help.    With the support MRT and colleagues across 3 sites we are pledging support to food banks to help those families in the local community.    We are looking to raise money to provide essential food items to local food banks as well as toiletries to these families in need  donating to this fundraising or adding that extra one item to your shopping basket each week might not make a big difference to your overall shopping bill but could mean the difference between a family having a meal that day.    Working for Lloyds Banking Group we feel in a privileged position as we haven’t had the worry of furlough  job losses or where our next meal is coming from and we know we can do something to help and that is why we are choosing to help out and with this fundraising we are hoping to help out as many local families as we can. The money will be divided equally between the sites and will be used to purchase essential items and then delivered to the food banks in the area. ",False
" Canned Laughter Food Bank Fundraiser ","London, Greater London, United Kingdom",https://uk.gofundme.com/f/cannedlaughter,2560,2682,,2020-03-16,,,0,,"In light of yesterday’s government COVID-19 announcement we have made the difficult - but necessary - decision to cancel both Canned Laughter gigs in April.     We are understandably gutted. Not only is Canned Laughter incredibly fun but all proceeds from ticket sales go directly to the local food bank in the area the gig is put on in and right now food banks need our support more than ever: https://www.bbc.co.uk/news/uk-england-london-51837892    All ticket holders will be offered refunds. But ideally we would still like to raise the money we would have made in ticket sales from these two gigs to help the two food banks they would have supported.    We have set our target amount roughly at 80% of all available tickets sold to both events which would have been £2 560. We will split any money raised from this drive between Eat or Heat  The Waltham Forest Food Bank (Canned Laughter - April 25th) and Euston Food Bank (Canned Laughter: Karaoke Roulette - April 4th)    We thank you so much for your support.    Love   The Canned Laughter Team  Ali  Amelia  Josh  Katie  Kenny and Ronan    More information about Canned Laughter here: https://www.cannedlaughter.co.uk/    More information about Eat or Heat here: http://eatorheat.org/    More information about Euston Foodbank here: https://euston.foodbank.org.uk/        If you have the ability to help support the wonderful acts who would have appeared at our shows for free and are now left with an uncertain few months ahead of them. Here are a few handy links (we’ll update with more as more schemes arise):    Karaoke Roulette co-producers Berks Nest: https://twitter.com/BerksNest/status/1239569028886286336?s=20    Bryony Kimmings Appeal (specify if you would like to support a stand up) https://twitter.com/BryonyKimmings/status/1239286413658673153?s=20",False
" Warming The Streets: COVID-19 ","Edgware, Greater London, United Kingdom",https://uk.gofundme.com/f/warming-the-streets,5000,3218,,2019-10-08,,,0,,"Warming The Streets is a project run by young adults  aiming to reach out to rough sleepers in London by providing warmth  food and conversation in an attempt to brighten up their winter.    However  we have turned our attention to the current COVID-19 issue and are trying to help as many people as we can.    WTS COVID-19 appeal    As we hit the peak weeks of this terrible virus  we are finding our resources (both human and financial) in much greater demand.     What we are doing:  * Personal shopping for food and essentials for those who are vulnerable  and especially those on low income salaries/lost their job  * Delivering and serving food  toys and home-schooling products to food banks for those who are struggling to afford to pick up  * Delivering furniture and schooling supplies direct to those vulnerable and unable to get themselves  and those who have been relocated with their families    Please help us help others  and continue to remain inside and stay safe.    Warm regards     The WTS team",False
