Activities,Address,Charity,CharityDescription,Complete,Created,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",True,2019-06-20,"2020-02-29 22/2020-02-14 20/2019-06-20 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SHAZIAMAQSOOD4&pageUrl=1,2020-02-29,India,"E13 0PY",52
,"7 Venture West,Greenham Business Park  Thatcham,Berkshire  RG19 6HX","Young People and Children First","Young People and Children First is a charity thats houses young[b] care leavers and other young homeless people aged 16-25.[/b] We help each young person to get back into education or employment and help them move on to independant living as soon as is right for them. Many of these young people have been failed by the system - we make a differnece to their lives by giving them a chance to achieve there goals, aims and to fufil their aspirations.  Our Mission We support foster care leavers and other young homeless young people as they transition from being teenagers to being independant adults. We ensure they have all the right building blocks in place to go confidently and positively into adult life so they can reach their potential, not hindered by their troubled start. Above all, we prevent disadvantaged children and young people being homless. Our Commitments      ",True,2020-05-28,"2020-06-01 15/2020-06-01 15/2020-06-01 25/2020-05-30 20/2020-05-30 20/2020-05-29 50/2020-05-28 20/2020-05-28 20/2020-05-28 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=teamlawrence&pageUrl=1,2020-06-01,,,200
"The aim is to raise funds to support Holy Apostles Primary School children.","Coggans Well House Phoenix Lane,  Tiverton,Devon  EX16 6LU","Churches Housing Action Team mid Devon Limited","2020 marks 25 Years of tackling homelessness, avoiding evictions and bringing hope. Our advisors help those who are living rough, facing eviction or in any housing need across Mid Devon.  We can also can help address debt issues. The service is offered free of charge to our clients. Currently we are supporting over 800 per annum. We also run a food bank and provide shower and clothes-washing facilities for those who are living on the streets. For the 'Homeless 4 a Night event' go to: https:/****/fun-sleep",True,2020-05-02,"2020-05-10 25/2020-05-09 30/2020-05-09 20/2020-05-09 15/2020-05-09 5/2020-05-09 10/2020-05-09 10/2020-05-08 15/2020-05-08 15/2020-05-08 50/2020-05-06 10/2020-05-06 5/2020-05-02 30/2020-05-02 25",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SteveMcGreal&pageUrl=1,2020-05-10,Gloucestershire,"GL52 6QZ",265
,"Unit B, Sawmill Studios,Parr Street  London,London  N1 7GW","Albert Kennedy Trust","Coming out, or being outed as LGBTQ+ can lead to young people being made homeless. This is the reality for 77% of the young people akt supports. We proudly offer safe homes and better futures for LGBTQ+ people aged 16-25.",False,2020-02-03,"2020-04-22 25/2020-02-07 40",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StevenBonnard&pageUrl=1,2020-04-22,,,185
,"45 Bloom Street,  Manchester,Greater Manchester  M1 3LY","Barnabus Manchester",,True,2020-03-12,"2020-03-12 15/2020-03-12 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SuzanneSlinger2&pageUrl=1,2020-03-12,,,20
,"Meeting Point House Southwater Square,Town Centre  Telford,Shropshire  TF3 4HS",Stay,,True,2019-11-22,"2019-12-31 20/2019-12-31 20/2019-12-02 10/2019-11-22 10/2019-11-22 5","https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=homeless.telford.gov &pageUrl=1",2019-12-31,,,65
"The aim is to raise funds to support Holy Apostles Primary School children.","Coggans Well House Phoenix Lane,  Tiverton,Devon  EX16 6LU","Churches Housing Action Team mid Devon Limited","2020 marks 25 Years of tackling homelessness, avoiding evictions and bringing hope. Our advisors help those who are living rough, facing eviction or in any housing need across Mid Devon.  We can also can help address debt issues. The service is offered free of charge to our clients. Currently we are supporting over 800 per annum. We also run a food bank and provide shower and clothes-washing facilities for those who are living on the streets. For the 'Homeless 4 a Night event' go to: https:/****/fun-sleep",True,2020-05-10,"2020-05-11 30/2020-05-10 10/2020-05-10 20/2020-05-10 5/2020-05-10 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=tessec&pageUrl=1,2020-05-11,Gloucestershire,"GL52 6QZ",70
"The aim is to raise funds to support Holy Apostles Primary School children.","Coggans Well House Phoenix Lane,  Tiverton,Devon  EX16 6LU","Churches Housing Action Team mid Devon Limited","2020 marks 25 Years of tackling homelessness, avoiding evictions and bringing hope. Our advisors help those who are living rough, facing eviction or in any housing need across Mid Devon.  We can also can help address debt issues. The service is offered free of charge to our clients. Currently we are supporting over 800 per annum. We also run a food bank and provide shower and clothes-washing facilities for those who are living on the streets. For the 'Homeless 4 a Night event' go to: https:/****/fun-sleep",False,2020-05-10,"2020-05-21 10/2020-05-15 30/2020-05-13 15/2020-05-12 20/2020-05-12 20/2020-05-12 25/2020-05-12 10/2020-05-11 30/2020-05-10 25",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TheFoordSleep0ut&pageUrl=1&isTeam=true,2020-05-21,Gloucestershire,"GL52 6QZ",186
,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless","Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ",True,2020-02-10,"2020-04-30 5/2020-04-30 10/2020-04-29 5/2020-04-29 15/2020-04-27 15/2020-02-24 45/2020-02-10 70/2020-02-10 41",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=UnoCharityOfTheYear&pageUrl=1,2020-04-30,"Throughout London",,206
,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless","Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=HertsYoungHomelesstaffteam&pageUrl=2&isTeam=true,,"Throughout London",,0
"General charitable purposes","2 Redman Place,  London,  E20 1JQ","Cancer Research UK","About Cancer Research UK Cancer Research UK is the world's leading charity dedicated to beating cancer through research. Over half of all cancer research in the UK is carried out by our scientists. We have discovered new ways to prevent, diagnose and treat cancer that together have saved millions of lives across the world.  We have been at the heart of the progress that has already seen survival rates double in the last thirty years. But one in three of us will still get cancer at some point in our lives. Our groundbreaking work, funded entirely by the public, will help ensure that millions more people will survive.   ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=pleasehelppaul,,"Throughout London, Birmingham City, Blackburn With Darwen, Manchester City","M16 9QW ",0
