Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Story,Complete
"Nourish - FREE meals for our vulnerable Community","Axminster, South West England, United Kingdom",https://uk.gofundme.com/f/Nourish-Axminster,1550,2000,,2019-05-16,,,0,,"My name is Karen and I started a Community Project in Axminster early 2019 called NOURISH(Axminster).    Its unprecedented times with COVID-19 spreading throughout the world and it is most definitely now Nourish  along with the fabulous local community groups pulling together as a whole  needs to step up and support everyone. Its vital that we make sure noone is going without  despite the devastating effect panic buying is having on the vulnerable. People are going without the necessary. Many business's are trying so hard to keep afloat by offering deliveries and takeaways  which is great but only if you have enough money to survive like this.   I will be doing door step deliveries of frozen ready meals  free to absolutely anyone who is struggling. I have had to make some changes to do this and this means sourcing ingredients away from supermarkets and scale up volume which means its going to cost a little bit more financially.     I appreciate that times are going to be hard for many of us but if you could spare a little to help fight the great fight  then I thank you from the bottom my heart - please  stay safe  stay well and together with care  we can get through this.    This is my story should you care to read on :)    I used to work many years ago as a cook and learned so much from my late mum but illness struck and I lost my confidence. Only through volunteering and thanks to the patience of Monkton Wyld Court and to Halff in Axminster in very recent years did I gain my confidence back in a professional kitchen environment.     I myself know what its like to live on the breadline and have watched in horror what the impact of Welfare Reform has done to people in our community and beyond. With benefit sanctions being handed out almost at the drop of a hat  the bedroom tax  disability benefits now even harder to access and Universal Credit people are really struggling. Here in Axminster we have one or two avenues in which to source out food to help us get by when times are hard. Our Food Bank is a wonderful and much needed resource which distributes non perishable foods such as dried rice/pasta  tins and processed foods and other necessities. Once apon a time the need for a food bank would have been a short stop gap  but now  for some  its a weekly ocurrance.     The impact of this continual type of diet not only has an effect on our physical well being (more so if suffering a health issue or illness) but on our mental well being too and then  that spiral of isolation  hopelessness and depression can begin.     Nourish insists each meal must have at least two vegetable components not including onions or potatoes. We cook in bulk and freeze meals in portions and distribute for those to store/cook at home.     We have been surviving on cash donations (and some food donations) given personally by hand by the kind people of Axminster (and even some who dont even live here!!) and its those important donations that allow us to cook meals full of nourishment to compliment the already existing food bank facilities in the town. It is hoped that our meals are a nutritional break without the thought of having to cook. A little bit of love to try to ease people through some really hard and dark times.     Nourish is also putting into plan how to ease ""holiday hunger"" when the schools finish for the summer holidays. Many parents rely on that free school meal in term time to ease the grocery bills and sadly sometimes that is the only meal some children may get.     Any money raised or donated to Nourish will go towards mostly fresh ingredients for our meals. There are some other necessary costs  like the containers and admin materials and occasionally some rent/hire costs.     Incidently  if you are a local grower or allotment user.. please think of us when you have an abundant crop of vegetables and fruits :)    Nourish is working in Axminster and has been met with such positivity and your donation is very very much appreciated.     We are only ever two pay days away from being on the brink..     Thank you    Karen",False
"13.1m Half Marathon run for Broke not Broken","Kinross, Scotland, United Kingdom",https://uk.gofundme.com/f/131m-half-marathon-run-for-broke-not-broken,1260,150,,2020-05-16,,,0,,"My name is James Cuthbert and I am a 4th year at Kinross High School.   During lock down I have been trying to run longer distance and my aim is to run half marathon distance which is 13.1 miles in one run on the weekend of the 30th May 2020.   Any money I raise will go to our local food bank called Broke not Broken.  https://brokenotbroken.org/  If you can spare a pound or 2 that would be very much appreciated.  Thank you   James",False
"Pickles Peaks for PATCH","Herbrandston, Wales, United Kingdom",https://uk.gofundme.com/f/3peaksforpatch,3620,2500,,2020-04-27,"PEMBROKESHIRE ACTION TO COMBAT HARDSHIP (PATCH)","Registered nonprofitDonations eligible for Gift Aid.",0,,"As a team we have decided we would like to help support our local community through these undoubtedly difficult times. With so many people facing either unemployment or reduced work there will obviously be an extra strain on the local charities like PATCH who support those in need through food-banks and various other means. PATCH is a charity that helps support us here in Milford Haven and all the surrounding areas.     Our aim is to raise £500 for PATCH by collectively running up the highest mountain in Wales  in Europe and in the World: Snowdon  Mont Blanc and Everest  a whopping 14714m. We will be measuring this by counting our collective 'Elevation gain' on Strava. That is not simply running 14714m  it is 14714m of climbing vertically!! Any walk  run or hill sprint will count towards this! Please help support us in what we think is an excellent cause.    Do you want to join us in making a difference? We're raising money in aid of PEMBROKESHIRE ACTION TO COMBAT HARDSHIP (PATCH) and every donation will help. Thank you in advance for your contribution to this cause that means so much to us.",False
"Feeding the NHS Night Staff","London, Greater London, United Kingdom",https://uk.gofundme.com/f/feeding-the-nhs-night-staff,13144,20000,,2020-04-09,,,0,,"Do you want to join us in making a difference? We're raising money in aid of THE FRIENDS OF THE CHELSEA AND WESTMINSTER HOSPITAL and every donation will help. Thank you in advance for your contribution to this cause that means so much to us.       OUR PROJECT IS TO FEED THE NIGHT SHIFT STAFF ON ITU WARDS    WHO WE ARE     We are Joe and Annabelle Colairo and  together with our family  we run a Cafe and Outside Catering company called Masters on Blackfriars Road  London. This is now closed  except for the kitchens  but check us out @ www.masterscatering.co.uk& on instagram @ masterscatering_london      THE PROBLEM      A consultant at Chelsea and Westminster Hospital told us that ""frontline staff were having a terrible and stressful time  working 12-14 hour shifts with no food available to them. The canteens are closed at night. The frontline staff  many of whom live alone  some of whom have to go to food banks  are exhausted after their long shifts "".          (Quotes from Alison Hulme’s texts - she is the Consultant paediatric surgeon who alerted us to this problem.)        “The IT Nurses are most at risk - poor things. I think they are having a gruelling time and so shopping and cooking is just too much for them when they are so low  both physically and emotionally”      “There is no time during shifts for a break  but a meal before or after would be hugely appreciated.”        THE SOLUTION      We specialise in supplying freshly cooked  nutritious and delicious meals. Joe is up at 4 in the morning  sourcing the best produce in New Covent Garden Market.      Since the 28th March  our chefs Sergio  Luis & Cesar have generously and freely volunteered to provide between 40 and 60 hot meals to frontline staff at Chelsea and Westminster Hospital and The Royal London Hospital  Mile End.        WHY WE NEED YOUR HELP      Unfortunately we can’t sustain the cost of the food and packaging on our own any longer  and that’s why we need you.      You can be sure that your gift is well spent and it reaches the people most at risk and need.      * We are working on a NOT-FOR-PROFIT basis  * We have all the health  safety and 5* Hygiene certificates  * We know our nutritious meals will help keep the nurses healthier  * We know they will go directly to the nurses who need them most  those on the frontline  * Delivery is arranged by The Chelsham Road Community Association  who have Alison Hulme  a consultant paediatric surgeon  making sure it is delivered directly to the now expanded ITU unit. It goes in at 9pm.  * They also deliver treats  vitamin shots  fresh fruit and also much needed Organic Juice from PIPORGANIC.COM which is being supplied totally for free. The PPE kit is like wearing a plastic bag and dehydration is a problem for the nurses wearing it  * There are no middle men or large corporations taking a cut as with some other organisations  * The cost per meal is £3.50       PLEASE DONATE AND HELP US TO CARE FOR THOSE WHO ARE CARING FOR US      In our experience  there are many donations for frontline staff working during the day  but not for those working at night. Where there are donations of food to the night shift staff  they never make it to them; and that's why we need your help.      “ Someone delivered 15 Pizzas 2 days ago and left them at reception. By the time they got to ITU there were only 2! “      WE KNOW OUR MEALS GET DELIVERED DIRECTLY TO ITU. ( By volunteers every night from Chelsham Road)      Here are some testimonials….      “Every day for the past 2 weeks I have collected 40 delicious wholesome  freshly cooked meals  half of which are vegetarian. The offering is wholeheartedly generous  inventive  varied  nutritious and of great quality.   I met one nurse leaving a 14 hour day shift  who had had some of Joe and Annabelle's meals when she was on night duty. She said “ Oh my goodness  I can’t tell you what a lifeline this is. Who are these people who are so amazing? It means so much to us - it makes me want to cry . I’ve been working all day and only finishing now at 9pm means I haven’t been able to eat all day. It’s like a war zone in there. Thank you  thank you  thank you. This is just what we need.” - Janie from Chelsham Road    ""ITU and theatre nurses are very grateful"" - Ben  Consultant     One of the nurses said they were anxious about getting ill and that its a very worrying time for them. They said the food is amazing and it gives them something to look forward to after a tough shift.      * The cost per meal is £3.50. We deliver 7 days a week which is 280 meals each week to Chelsea and we are looking to raise £980 amount per week.   We have the capacity to deliver more meals to different frontline staff in other hospitals if we have the funds and only if we have the direct access with the frontline staff and operating theatre night managers. Your money will go towards meals for those that need it most.       Thank you so much for making this possible.      Yours faithfully    Joe and Annabelle",False
"Raising to buy food for our local food bank","Epsom, South East England, United Kingdom",https://uk.gofundme.com/f/raising-to-buy-food-for-our-local-food-bank,120,100,,2020-10-27,,,0,,"Our daughter Sophie-Anne wants to raise money for our local food bank.    We've set this account up as personal becuase she wants to go the shops to physically buy what is needed and deliver it to them herself.    She became interested in the food bank and what they do when it came up in her harvest festival theme at school.    To raise money she will be litter picking with friends and family around our neighbourhood (doubling the good deed!) Dancing and baking.     More photos to follow and we really hope you can help her to help others!",False
"Monkey Bizzness Hockley - 1000 Packed Lunches","Hockley, East of England, United Kingdom",https://uk.gofundme.com/f/mbhockleylunches,2796,5000,,2020-10-23,,,0,,"At Monkey Bizzness Soft Play in Hockley  we're making 1000 packed lunches over the half-term holiday to feed local children in need.    Putting politics and everything else aside  we simply feel that no local child should go hungry while they are away from school  and so in total we are preparing 1000 lunch boxes containing a sandwich  crisps  raisins  a jelly  a chocolate bar and a juice drink.    These will be distributed via local food banks and other charitable and community organisations in South Essex who are equally as passionate about fighting holiday hunger.    Like so many other hospitality businesses during this pandemic  we have been struggling to keep going  even with the various financial support packages that have been available. However  we are fortunate enough to still have the kitchen facilities and the staff in place to get these lunch boxes produced  and by fundraising for the ingredients with this appeal we are able to make this happen.    Any excess funds that are raised will be put towards a similar initiative in future school holidays.    Thanks for your support  your shares  your likes  your comments and your donations! Even if you cannot help us financially  your social media sharing is more valuable than you will ever know.    Carly  Toni and the Monkey Bizzness Hockley team xxx    UPDATE: Our initial fundraising target of £1000 was SMASHED in just 12 hours  and so as promised we are now extending it and planning more great stuff to fight hunger in the months to come. You’ve given us plenty to talk about while we’re ‘speed buttering’ ...    Our Facebook Page  Our Website    *** This fundraising page is being maintained by Simon Harris on behalf of Monkey Bizzness Hockley  with all donations being directly paid to the packed lunches appeal.",False
"Help Kirkby Food Bank help Kirkby people","Liverpool, North West England, United Kingdom",https://uk.gofundme.com/f/help-kirkby-food-bank-help-kirkby-people,3805,5000,,2020-04-05,"NORTHWOOD CHAPEL","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join me in making a difference? I'm raising money in aid of Kirkby Food Bank at NORTHWOOD CHAPEL and every donation will help. Thank you in advance for your contribution to this cause that means so much to me.",False
"Bridge the Gap - Families in need!","London, Greater London, United Kingdom",https://uk.gofundme.com/f/bridge-the-gap-families-in-need,1803,4000,,2020-05-06,,,0,,"Bridge the Gap - Families in Need was set up by Melissa Francis and Taryn Wint at the beginning of the coronavirus outbreak to meet the growing needs of families across Hackney. Many families have been left to fend for themselves during this time with little support from schools and other social services. “We have a passion to support families  parents  children and those with additional needs as this is something dear to our hearts. At Bridge the Gap  we believe in social inclusion and want to combat the digital divide that has left so many people with no access to information  resources and learning.” - Melissa Francis and Taryn Wint We provide support to local families by: Signposting them to services for further support Befriending offering virtual tutoring Enabling access to food banks  food hubs and hot meals  Providing information on available support schemes and youth services for children’s basic educational needs (such as http://www.hackneyquest.org.uk/ and http://www.shortbreakshackney.com/short-breaks-offer-update-covid-19)  Supporting SEN families with information through https://www.hiphackney.org.uk/home.html Sourcing laptops and other devices for families that are not eligible for other kinds of funding  Sharing of information to families regarding benefit claims so that people are not pushed into homelessness. At the beginning of the pandemic  we worked with T’s tasty cuisine to provide 1 hot meal  food parcels and essential items every Wednesday for a short period. We continue to work alongside The feel good community cic and Connecting all communities organisation to provide care packages and hot meals to families. Our main focus going forward is to provide laptops and other devices to families who otherwise would not be able to access them. These months of enforced homeschooling have revealed the many barriers facing low-income families (incl. job losses  food insecurity  housing issues  domestic abuse  family bereavements and many more…). The closure of libraries and community cafes that were previously used for learning  job applications and other resources has further worsened this divide  with many people struggling to access information on where to get help. Many families have been left with no access to a laptop to continue their children’s learning and larger families have struggled to share one computer between parents working from home and multiple children needing access to online learning. since schools have started to reopen  we have seen numerous amount of families still struggling for devices for their children  hence our determination to continue with this project to help families. we have recently teamed up with tutors around differnt boroughs to provide online learning for children with the aim for children to be supported with learning they have missed out on. we aim to continue to support famillies to help make a difference to their lives. Your generous donation will go directly to pay for: 1 x Chromebook for a family in need (£199.99) 1 X Amazon Tablet for a family in need (£50.00) Fuel costs to cover the expenses of our generous Community Helpers We think this is a really effective way to support families in Hackney  as we are offering a long-term solution to an urgent need. So far we have been able to offer 75 digital devices to families  and have 34 families are on the waiting list with more requests coming in. We wouldn’t be able to do what we do without your generous support  So Thank You! Follow us to keep updated on everything we’re doing: @ www.bridgethegaplondon.co.uk https://www.instagram.com/btgfin/",False
"School meals for children","Middlesbrough, North East England, United Kingdom",https://uk.gofundme.com/f/school-meals-for-children,240,-1,,2020-10-23,,,0,,"In the difficult times are find ourselves  for many families on lower incomes  putting a meal on the table can be a financial challenge. As you may have seen on the news  Marcus Rashford  the England and Manchester United striker  has been lobbying parliament to support families on Free School Meal provision to support them with meals through the school holidays. This was sadly rejected yesterday.    I am hoping to raise Money to be able to support schools to provide meals for children who need them. I will be dispersing funds to food banks in the Middlesbrough / Stockton area in areas that need it most (with high poverty) Middlesbrough currently has a number of 41% of children who are living in poverty at this minute.    please help us put meals on the table for thesechildren ",False
"NOTHING BUT LOVE","Hartlepool, North East England, United Kingdom",https://uk.gofundme.com/f/wpd8yu-nothing-but-love,2700,2000,,2018-12-02,,,0,,"So what exactly is the campaign I hear you ask? We are aiming to raise £2000 in a short period of just two weeks to ensure that each and every family in Hartlepool who are in need of a little help at Christmas receive a Christmas gift. Can you imagine  as you sit at home this evening surrounded by your Children who have probably already written their Christmas lists and sent them off to Santa not receiving a single gift on Christmas morning? Unfortunately this is a reality for families in our home town but YOU can change that by making a donation. I am going to be working very closely with Childrens Services at Hartlepool Borough Council to ensure that we target families that are most in need. I may be slightly ambitious here but the hope is the target will be smashed and and any funds left over will be given to the local soup kitchen and food bank in their 'leaner' months of January and February.    A local business man who wants to remain completely anonymous came up with the idea of 'The Nothing But Love' campaign. Wanting to give something back for absolutely zero in return he wanted to give a £1000 of his own cash to go to local families who are in genuine need but without any 'thanks' or shouting from the rooftops just wanting to do a selfless  good dead. The idea of the 'Nothing But Love' Campaign was born.    So of course want to donate  right? Well  here is the catch - You give COMPLETELY ANONYMOUSLY. That's right  you get absolutely nothing in return other than the warm glow inside of knowing you have done a truly brilliant thing. We ask that if you donate to the page you just pop your initials in rather than your name. We like to think of it as people helping people. We are hoping that local business people will look to donate very generously. If you are unable to donate if you could share the Facebook page with anyone who you think may be able to support that would be very much appreciated.    Thank you for taking the time to read and please help me spread the word to ensure we make it the best Christmas we can for everyone in our local community.    Janine    #nbl #givingforgivingsake #ifyouknowyouknow",False
"Walk of Shame","Lisburn, Northern Ireland, United Kingdom",https://uk.gofundme.com/f/snthf-walk-of-shame,440,100,,2020-03-30,,,0,,"As the country is on lock down for the unforeseeable future  and we are only allowed out of the house for exercise and essentials. We want to raise some money for those in need in the community. Every day when Gema and myself go for a walk  we will pick eachothers clothes. We will donate the money to food banks to help those in need during this uncertain time.     We thank everybody who donates as we can't spare as much with people being out of work at the moment.",False
"Bridport food bank","Broadwindsor, South West England, United Kingdom",https://uk.gofundme.com/f/bridport-food-bank,235,500,,2020-10-25,,,0,,"Inspired by the generosity of an anonymous gentleman in Morrissons Bridport this morning and encouraged by the hundreds of positive responses on social media  I would like to see how much we as a community can raise to emulate the fabulous generosity of the unknown hero by raising as much as possible for the Cupboard Love Bridport food bank.   Please help if you can!!",False
"Peace Centre FoodBank","Leicester, East Midlands, United Kingdom",https://uk.gofundme.com/f/peace-centre-foodbank,4133,5000,,2020-03-31,"AS-SALAAM TRUST","Registered nonprofitDonations eligible for Gift Aid.",0,,"Assalaamu alaykum warahmatullahi wabarakaatuh - Peace be upon you and the mercy and blessings of the Almighty. ✅ Alhumdulillah - All praises are to the Almighty. The foodbank has been extremely busy with parcels going out and deliveries coming in regularly. ✅ Alhumdulillah we have had hundreds of phone calls requesting help & hundreds of parcels have been delivered throughout the city and county. ✅ a number of volunteers have offered their valuable time  cars and fuel to deliver the food parcels. We are also asking some of those who have signed up to volunteer. ✅ We are working with many businesses  charities & others to replenish stock. ✅ Extra items coming in have also been shared with other foodbank's & organisations. ✅ Strict protocols are in place at The Peace Centre  keeping in line with government guidance as far as social distancing  number of volunteers and PPE (personal protective equipment) are concerned. We humbly request you to keep the amazing volunteers & organisations that are working so hard to assist those in need during this testing time. We humbly request your support by way of donating whatever you can through sadaqah & lillah (charity) donations to keep this effort ongoing. You can send your donations directly to: Bank details; As-Salaam Trust HSBC Account no: 91497669 Sort code: 40-28-26 Reference: Covid-19 May Allah ta'aala accept all our efforts aameen yaa Rabbal aalameen Wassalaam Moulana Mohammed Lockhat on behalf of The Peace Centre Emergency Covid-19 Team As-Salaam Trust charity registration number 1140179 www.peacecentre.org.uk",False
"Not the Relay - Relay for Give Back Peterborough","Eye, East of England, United Kingdom",https://uk.gofundme.com/f/not-the-relay-relay-for-give-back-peterborough,1613,1500,,2020-06-11,"Give Back Peterborough","Registered nonprofitDonations eligible for Gift Aid.",0,,"Do you want to join us in making a difference? Eye Community Runners are raising money in aid of Give Back Peterborough through the virtual relay taking place on June 21st. Every donation will help and we thank you in advance for your contribution to this cause which benefits many in and around Peterborough.    More information about Give Back Peterborough: Working hard this help the local community. For the last 4 years we have helped and provided the parents in The Amazon NICU and transitional care by giving essentials such as food drink and hygiene products. We also work with women's aid  the local food banks and school.",False
"Head Shave for Carlisle Foodbank","Tindale Fell, North West England, United Kingdom",https://uk.gofundme.com/f/head-shave-for-carlisle-foodbank,1858,500,,2020-04-30,,,0,,"I’m planning on shaving my hair off  this is a   massive deal for me!!!!   Eeek    I want to support my local food bank  this is a   resource that is much needed  the food bank is   working harder than ever to support our   vulnerable communities and their pets. Photos of various hair styles will be provided for   your amusement! ",False
"RENFREWSHIRE FOOD-BANK","Johnstone, Scotland, United Kingdom",https://uk.gofundme.com/f/free-school-meals-over-holidays,585,500,,2020-10-22,,,0,,"As of today I will be raising funds for our local food bank which is Renfrewshire Food-bank. After emailing them I have a rough idea of how much funds and essential items that they need. I am asking all my friends and family to donate whatever you can in urge to help those who need it in these tough times  especially with the free school meals not being continued over the holidays. If you wish to even collect one or two extra things whilst out shopping and bring them over that would be amazing as well! Anything is greatly appreciated  let’s help our community out together ❤️",False
"Sue's campaign for The Welcome Centre","Moldgreen, Yorkshire and the Humber, United Kingdom",https://uk.gofundme.com/f/sue039s-campaign-for-the-welcome-centre,285,250,,2020-03-14,"The Welcome Centre","Registered nonprofitDonations eligible for Gift Aid.",0,,"People in our community are about to face some difficult times. I've realised how lucky I am to be able to get some supplies in  talk to friends and family  and to take precautions in case school closures/travel restrictions/work closures come into place.   Some people are surviving on a much more day to day basis. I can't 'fix ' the current situation we're all facing  but I can try to help.   If we all pull together we can help and support each other. Please chuck in a fiver if you can. It'll be helping someone in need.    The Welcome Centre food bank and more in Huddersfield  provides basic essentials to people living in crisis. This food bank is accessible to anyone who is struggling.  Check on your neighbours  the vulnerable  those who worry.... be mindful of other people. Be awesome my friends xx",False
"Erin-Mae & Rosie&#039;s Food for families over summer.","Trench, West Midlands, United Kingdom",https://uk.gofundme.com/f/erinmae-amp-rosie039s-food-for-families-over-summer,735,50,,2020-06-25,"TELFORD CRISIS SUPPORT","Registered nonprofitDonations eligible for Gift Aid.",0,,"Erin-Mae and Rosie pupils of Tibberton Primary School are raising money in aid of TELFORD CRISIS SUPPORT FOOD BANKS and every donation will help know matter how small. On the back of the Marcus Rashford campaign. These two 6 year olds are concerned that local children won't have any food to eat over the summer holidays and wanted to do something to help. After a little thought they decided they could do a 46km bike ride 46 being the number of days over the summer holidays. They are going to do this over the first two Sundays in July 5th & 12th before the summer holidays start on the 17th.     Please support these two amazing little girls as they ride to feed children and families throughout Wrekin & Telford at this difficult time.     Thank you in advance for your contribution every £1 will help and go directly to the food bank. :-)",False
"Joel's campaign for SOUTH LIVERPOOL FOODBANK","Liverpool, North West England, United Kingdom",https://uk.gofundme.com/f/joel039s-campaign-for-south-liverpool-foodbank,445,350,,2020-02-16,"SOUTH LIVERPOOL FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",0,,"Hello. I am running the Liverpool half marathon in March in support of South Liverpool Foodbank. Why have I chosen this particular cause? Here are some numbers...    - More than 11 000 people used SL Foodbank last year  - One in three children in Liverpool are growing up in poverty. In some areas of the city region  that rises above 50%.  - In the 2019 Indices of Deprivation  Liverpool ranked 2nd in England for highest proportion of neighbourhoods classed among the 10% most deprived nationally.    Food banks really shouldn't have to exist  but we have a government in this country which systematically perpetuates poverty and inequality  so sadly they're an absolute necessity for millions of people to live.     It might be 21km worth of pain on the day  but it will be for a very important and worthwhile cause. Anything you can give is greatly appreciated.     https://southliverpool.foodbank.org.uk/",False
"Urgent Covid-19 Food Appeal Collection","Holy Name Church, North West England, United Kingdom",https://uk.gofundme.com/f/mcrfoodbank,1050,-1,,2020-04-23,,,0,,"Our local Food Banks are struggling with food stock! The need for supplies is greater than ever!     Coronavirus is spreading  so is the hunger.     Everyone is buying online now so whatever they used to collect from collection points now they can’t. Everyone is buying (bought) in bulk so now a lot of things are not in stock in the shops.     In honour of welcoming Ramadhan I thought to call Manchester Central Food Bank and ask if they needed anything. I went shopping and delivered the items to the foodbank today (Thursday 23rd April).       But  even with a budget of £200  I did not manage to buy even a quarter of the things that the Food Bank needed. I realised quickly I cannot do it alone. The volunteers are already spending their own money but that’s only 10% of the donations. The other 90% comes from public donations which at the moment is very low.     If you want to give out in charity because of the blessed month of Ramadhan then this is your chance too.     Make sure you donate and help us provide essential food for our local community in Manchester Foodbank.    £10 can buy 5 - 10 items  £20 can buy 10 to 20 items  £50 can buy 30 to 55 items  £100 can buy 55 to 85 items    Thank you for supporting me in helping our community.     Thank you on behalf of Manchester Central FoodBank and everyone that will benefit from the Food Bank.     Find a Food Bank    Stay safe always.     Najma    UPDATE:  I did another food shop on Thursday (30th April). We bought items worth £450 and delivered to the Foodbank. We had a small car and so we could not spend all the money on this day.     We will be doing the Third Big Shop on Thursday (7th May) with the leftover but this time I have partnered with Bankeut and they will do the shop and delivery on my behalf for free.     I’ll also be doing live daily recipe demos on Instagram (sikiacooking) and/or Facebook (sikiacooking) from Sunday (3rd of May) to Saturday (9th May). Simple recipe ideas to try at home.",False
"#hospitalityagainsthunger @thelordstrange","Prescot, North West England, United Kingdom",https://uk.gofundme.com/f/thelordstrange,1100,1000,,2020-10-25,,,0,,"We are raising money for our local food banks  since the government announced that they won’t extend children’s free school meals. We are doing a r a f f l e with local businesses with amazing prizes to be won. Every person who donates £5 will be entered and if you donate £10 you will be entered twice and so on. ALL proceeds will go to local food banks to support families through these tough times. We appreciate anything you can donate as every little bit helps. Thankyou! #hospitalityagainsthunger",False
"HELP US STAY IN THE UK","Leicester, East Midlands, United Kingdom",https://uk.gofundme.com/f/helpusstayintheuk,5055,10000,,2015-11-29,,,0,,"Me and my husband were married for 23 years and share 4 beautiful children  ages 6  13  16 & 20. For 4 years  we owned a prominent petrol/gas station in Hillsborough  North Carolina (USA)  until it tragically caught fire in June  2009. Our insurance company did not give us a fair payout. In December  2007 we moved our family to Ghana  Africa to start up a new business and carry out missionary duties. After a series of extreme robberies  we decided to join my husband's side of the family in the United Kingdom to start a new life.      For the past 6 ½ years  the Home Office have denied our family the right to remain and work in the UK several times after arriving on a visitor’s visa. Because of our legal status in the UK  we are not entitled to ANY benefits (despite my son being born here)  and have been dependant on food banks  our church  and the kindness of strangers.     Despite these barriers  our family have been heavily involved in our community here and play an instrumental role in various lives. Collectly  we have won several awards for the way we engage  volunteer and serve our community.    On the 14th of October  2015 we had a tribunal hearing  but our case was immediately dismissed by the judge. We were left devastated  humiliated and depressed  to say the least.     A week later  (22nd of October  2015) my husband passed away suddenly due to the stress of moving our family back to the States and the thought of his children's hopes and aspirations were shattered.    Me and my 4 children have been left devastated  destitute and hopeless. Our health is down. Our minds are overcrowded. We terribly miss our leader and provider. Kitoko was an extraordinary human being who was always giving  loving  and a true server to humanity. He was a father who loved his family unconditionally and invested time and love into us.     Our family are in serious  desperate need of help to raise money primarily for a new appeal  solicitor's fees  everyday living cost  (food  utilities  housing  transportation  school lunches  medical bills  etc.) and money for a tombstone for Kitoko’s grave which is around £1 500. We would greatly appreciate any donations and will be sure to give back to humanity once we are back on our feet.    Please like our Facebook page to show your support:  https://www.facebook.com/HelpUsStayInTheUK/    Non-monetary items would be greatly appreciated and can be sent to:    Christadelphian Hall  3 Glenhills Boulevard  Leicester  Leicestershire  LE2 8UP  United Kingdom",False
"Feed the Kids!","London, Greater London, United Kingdom",https://uk.gofundme.com/f/meals-for-the-kids-london-lockdown-emergency,500,500,,2020-10-30,,,0,,"The current Tory Gov seemingly want children to Eat Nowt to Help Out. Their latest shameful decisionrejecting the extension of free school meals over holidays has put millions of children at risk.     As if 2020 has not been HORROR-FILLED enough  where COVID-19 is hitting the poorest  hardest  Food Banks and Charities across the UK have never seen such a high demand for food.    So for Halloween 2020 (the scariest year ever)  we are are dressing up as THREE SCHOOL MEALS for FREE SCHOOL MEALS  with the aim of looking like fools  to raise awareness and more importantly - raise funds for this important cause.    We are asking if you could help and donate whatever you can.    We are aiming to raise money The Felix Project. A charity who collect fresh  nutritious food that cannot be sold and deliver this surplus food to charities and schools - so that they can provide healthy meals and help the most vulnerable in our society.     A £10 donation will deliver 61 meals to people in desperate need. A £30 donation will deliver 183 meals!! Even if you can only donate £2 - every little helps!    The living ledge Marcus Rashford this week shared that Food Banks are currently distributing 6 food packages per minute and we are only in October  so there is a long hard winter ahead.     Thank you so much!     Lucy  Beech & Lola xxx",False
"Covid 19 Community Support (NE)","Seaham, North East England, United Kingdom",https://uk.gofundme.com/f/north-east-nhs-heros,4999,10000,,2020-03-27,,,0,,"  What started off as Jolene Casey sitting at home wanting to help the NHS with vital safety equipment to protect them ... grew into a community fundraising support group ... in Jolene’s own words ...    I knew I could use my social media to help the community and after the clap at 8 response & I seen how community’s had came together as one  and I knew that people would dig deep  never expected the restaurant trade to get behind me like they did  it’s been phenomenal & if I can do that on my own imagine what 4 good heads can do ❤️    Jolene set herself a target to raise £1000 and she did this on the first day !!     Within 4 days the goal had hit £2000 and then the fundraising drive was then set up into a community fundraising group with 4 volunteers on board with a wealth of different skill sets and experience and the group was born ....    Covid Nineteen Community Support (NE)  ( CNCS NE )     With the aim to continue to help people in the local area     Which includes :     Support For the Elderly     Families Struggling to provide Food for their children (Non Free School Meals )     Personal Protective Equipment   (All NHS Workers that require )     Support for Vulnerable People    Support for Food Banks     A fundraising drive continued with an extra 3 helpers     Karen Seafield   Joe Gullis   Stephen Crawford     And who sat down and began their journey   with a new goal in mind ......    please share and support and help us help you",False
"Emergency Appeal for Food Banks During COVID-19","Brighton, South East England, United Kingdom",https://uk.gofundme.com/f/emergency-appeal-for-food-banks-during-covid19,9200,10000,,2020-03-20,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",0,,"Coronavirus or COVID-19 is having a devastating impact on our society. The disease has led to measures beyond our wildest imaginations  including orders for self-isolation  concerns over the ability of public services to cope  major impacts on local business  and emergency legislation.    While no one has been spared from the fallout  there are certain groups who especially need our support. One of them is The Trussell Trust  which runs 428 food banks across the UK to provide emergency food to those in crisis.    The Trussell Trust and other food banks are under strain  with panic-buying and stockpiling only making things worse. Food donations have dropped sharply  especially some essential items  so the Trust now needs to buy them to make sure people coming to its food banks have what they most need. No-one should have to rely on a foodbank but the number of people depending on them is likely to increase because of the hardship caused by job losses and business closures as a result of the coronavirus​.    That’s why I am appealing for donations to The Trussell Trust  to help them ensure that the most disadvantaged in our society have enough to eat..      I know these are deeply worrying times  but I also know that we have the ability to pull together to get through this crisis. Together we can make sure that no-one is left behind.     Thank you for whatever you can give.    Sincerely      Caroline Lucas MP",False
