Activities,Address,Charity,CharityDescription,Complete,Created,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
"Parents and Friends Association for Ormskirk C of E Primary School.","Cornerstone,69 Sandgate Road  Folkestone,Kent  CT20 2AF","Folkestone Rainbow Centre",,True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=lovefromhawkinge&pageUrl=1,,Lancashire,"L39 2DP",0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,2020-10-13,"2020-10-15 5/2020-10-15 15/2020-10-14 15/2020-10-14 30/2020-10-13 10/2020-10-13 10/2020-10-13 30/2020-10-13 30/2020-10-13 5/2020-10-13 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MaidenhallPrimarySchool&pageUrl=1,2020-10-15,,,165
,"The Christie Charity,The Christie NHS Foundation Trust  550 Wilmslow Road,Manchester  M20 4BX","The Christie charity","The Christie is one of Europe’s leading cancer centres, treating over 40,000 patients a year.  We are based in Manchester and serve a population of 3.2 million across Greater Manchester & Cheshire, but as a national specialist around 26% of patients are referred to us from other parts of the country. We provide radiotherapy through one of the largest radiotherapy departments in the world; chemotherapy on site and through 14 other hospitals; highly specialist surgery for complex and rare cancer; and a wide range of support and diagnostic services. We are also an international leader in research, with world first breakthroughs for over 100 years.  We run one of the largest early clinical trial units in Europe with over 300 trials every year. Our charity raises money to fund projects at The Christie which are outside the scope of the NHS. Last year we raised nearly £12 million which funded a whole range of things, including a new radiopharmacy, to communications skills training for nursing staff, a new state-of-the-art surgical robot, groundbreaking cancer research and our wig service (to name but a few). We couldn't do this without the fantastic support of people, both across the North West and around the UK. Thank you for helping to improve cancer treatment and make cancer a thing of the past",False,2020-09-17,"2020-10-15 10/2020-10-13 50/2020-10-13 30/2020-10-09 10/2020-10-09 12/2020-10-08 10/2020-10-08 10/2020-10-07 250/2020-09-27 30/2020-09-21 50/2020-09-21 50/2020-09-21 20/2020-09-21 27/2020-09-17 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RBSCommercialBanking&pageUrl=5&isTeam=true,2020-10-15,,,624
"Part of a national organisation providing educational and social meetings and activities for ladies in our area.","20 Church Road,  Rochdale,Greater Manchester  OL16 5PU","UKIM Madina Masjid Newbold","Asalaamu Alaikum We pray you and your families are well in sha Allah. Your Masjid needs your support In this difficult time, your masjid understands the continued need to provide for your spiritual growth. Madina Masjid will continue to deliver Friday Khutbahs, classes, reminders and circles using social media channels. We hope and pray you will continue to support your masjid, as you have always done, through this time of temporary closure. Your masjid requires around £500 a week to provide the services it does. May Allah reward you and your family for your continued generosity and support. Please follow our social media channels for live broadcasts and updates. Facebook: https://en-gb.facebook.com/MadinaMasjidRochdale/ Instagram: https://www.instagram.com/ukimmadinamasjid/?igshid=oahhly42pw2v Youtube: https://www.youtube.com/channel/UCEfjlZ_HIbM3LoWy_1YkcIA/featured Website: http://www.madina-masjid.com/",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NabeelTariq1&pageUrl=1,,Lincolnshire,"LN4 3SL ",0
"Principally donations are given to charities in line with current themes of Youth, Technology and Education and care for permanent or terminal conditions operating on a national basis. However from time to time The Trustees use their discretion to meet requests from other causes as they determine appropriate.","Macmillan Cancer Support,87-90 Albert Embankment  London,  SE1 7UQ","Macmillan Cancer Support","Our Macmillan nurses, doctors and other health professionals up and down the country will continue to support people living with cancer whilst doing all they can to help alleviate the immense strain put on the NHS by Coronavirus.  For people living with cancer during the coronavirus pandemic, it is a particularly anxious time. More people than ever need our support with a variety of issues, such as clinical advice on cancer treatments and how to reduce the risk of contracting Coronavirus when chemotherapy and other cancer treatments can dramatically lower people’s immunity.   We are committed to making sure our vital support services continue to be available for much needed clinical advice and emotional support during this difficult time. Anyone worried about the impact of Coronavirus on their treatment and care can contact the Macmillan Support Line on 0808 808 00 00 or visit www.macmillan.org.uk for further advice and support.  Our clinical, community and online information services are urgently needed now more than ever and we need your support to meet growing demand. Donate today to help make sure we can keep delivering this critical support in the weeks and months to come. ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NikolaKrokova&pageUrl=1,,"Throughout England And Wales, Northern Ireland, Scotland","RG2 6GF",0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NortonRoadPrimarySchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=OliveTreePrimarySchool&pageUrl=1,,,,0
,"The Christie Charity,The Christie NHS Foundation Trust  550 Wilmslow Road,Manchester  M20 4BX","The Christie charity","The Christie is one of Europe’s leading cancer centres, treating over 40,000 patients a year.  We are based in Manchester and serve a population of 3.2 million across Greater Manchester & Cheshire, but as a national specialist around 26% of patients are referred to us from other parts of the country. We provide radiotherapy through one of the largest radiotherapy departments in the world; chemotherapy on site and through 14 other hospitals; highly specialist surgery for complex and rare cancer; and a wide range of support and diagnostic services. We are also an international leader in research, with world first breakthroughs for over 100 years.  We run one of the largest early clinical trial units in Europe with over 300 trials every year. Our charity raises money to fund projects at The Christie which are outside the scope of the NHS. Last year we raised nearly £12 million which funded a whole range of things, including a new radiopharmacy, to communications skills training for nursing staff, a new state-of-the-art surgical robot, groundbreaking cancer research and our wig service (to name but a few). We couldn't do this without the fantastic support of people, both across the North West and around the UK. Thank you for helping to improve cancer treatment and make cancer a thing of the past",False,2020-09-17,"2020-10-15 10/2020-10-13 50/2020-10-13 30/2020-10-09 10/2020-10-09 12/2020-10-08 10/2020-10-08 10/2020-10-07 250/2020-09-27 30/2020-09-21 50/2020-09-21 50/2020-09-21 20/2020-09-21 27/2020-09-17 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RBSCommercialBanking&pageUrl=5&isTeam=true,2020-10-15,,,624
,"8 Newbold Road,  Rugby,Warwickshire  CV21 2LJ",Hope4,"Hope4 is a charity in Rugby, working with hungry, homeless and badly-housed people. Within the work of Hope4 are the Rugby Foodbank, The Hope Centre and the Rugby Winter Shelter. For more information see our website: www.hope4.org.uk The Hope Centre, due to Covid-19 restricitions, is currently open 5 days a week by appointment and provides the following help: Homeless and badly housed people are helped in various ways by our skilled staff including with: Important Covid 19 update Hope4 is always very pleased to receive donations towards helping people who are homeless or temporarily housed in Rugby. As of July 2020 The Hope Centre is open (by appointment) and is able to continue its vital work with its clients, thorough its Key Worker staff and partner agencies in the town following strict Covid 19 health and safety guidelines.  Thank you for your support!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PeterMisalko&pageUrl=1,,"Bedford, Central Bedfordshire, Luton",,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RichmondHillPrimarySchool&pageUrl=1,,,,0
"Welfare support to ex RAF Cranwell Apprentices","Unit 12 New Lairdship Yards,Broomhouse Road  Edinburgh,Midlothian  EH11 3UY","Edinburgh Food Project","Edinburgh Food Project (EFP) are a local independant charity (SC043220) and are a member of, but are not funded by, the Trussell Trust network. EFP Board of Trustees govern the charity while the work of the charity is overseen by one full-time and three part-time employees, and over 200 dedicated volunteers.   EFP operates 7 foodbanks in areas of multiple deprivation across Edinburgh, providing emergency food supplies to people in need. Established in 2012, the charity now also works to break the cycle of food poverty through its More Than Food programme. Each person we help has been referred to us by one of our 230 support agency partners who are looking after the longer-term problems a person may have. People can be referred to us for three food packs in a six-month period.  This is to ensure clients do not become dependent on the foodbank long term.  However, we can provide long term support if there are special circumstances. Each food pack provides at least three meals for three days, and some snacks. We are also able to offer additional services such as toiletries, household items, pet food, specialist dietary items and kettle packs (for those who do not have access to a cooker/microwave). In 2018-19, we provided 11,495 parcels to men, women and children. This was a 19.6% increase on the previous year. We were able to do so by receiving 130,000kg of food from public donations. Since 2017, we have expanded our focus by developing our foodbank centres in to More Than Food hubs. We conducted community-based research funded by Aspiring Communities Fund to identify the support needs of people, map existing support, and identify key gaps. Findings from the research have shaped the development and implementation of this programme, which seeks to address the underlying causes of and help break the cycle of food poverty through the provision of appropriate advice and signposting support by partner agencies within our centres.  Our goal is reduce the number of people who need the foodbank’s support, and ultimately to help reduce food poverty.      ",True,2020-10-15,"2020-10-15 20/2020-10-15 20/2020-10-15 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SImoneDeAcetis2&pageUrl=1,2020-10-15,"Throughout England And Wales, Australia, Canada, Spain, United States",,50
,"5 Sterling Park Bleriot Way,  York,  YO30 4WU","York Foodbank",,True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SamanthaScaife&pageUrl=4,,,,0
,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust","We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ",False,2020-08-21,"2020-09-20 10/2020-09-19 20/2020-09-17 25/2020-09-17 30/2020-09-16 10/2020-09-15 20/2020-09-14 20/2020-09-14 25/2020-09-14 50/2020-09-11 15/2020-09-10 30/2020-09-09 10/2020-09-09 15/2020-09-08 20/2020-09-08 30/2020-09-07 10/2020-09-07 10/2020-09-07 15/2020-09-06 20/2020-09-06 25/2020-09-04 30/2020-09-03 30/2020-09-03 20/2020-08-25 15/2020-08-25 10/2020-08-24 60/2020-08-24 150/2020-08-23 20/2020-08-23 20/2020-08-22 30/2020-08-22 20/2020-08-22 20/2020-08-21 15/2020-08-21 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SarahThacker4&pageUrl=1,2020-09-20,,,1010
"To provide health facilities to the local population","PO Box 114,  Wotton-under-Edge,Gloucestershire  GL11 9BQ","The Country Food Trust","Since The Country Food Trust launched in 2015 we have delivered more than one and a half million delicious and nutritious meals to those in need throughout the UK. In simple terms, we are a charity food producer making top quality protein based food that we donate to those in food poverty, either  In addition to our ready-meals we also deliver chilled and frozen game meat to charities that cook for those they look after.   Our ability to produce and donate this food to people in need is only possible because of the generosity of our supporters. FEEDING PEOPLE IN NEED   ",False,2020-04-08,"2020-09-15 100/2020-09-14 50/2020-09-11 10/2020-09-11 15/2020-09-11 10/2020-09-10 30/2020-09-10 40/2020-09-10 15/2020-04-14 50/2020-04-14 30/2020-04-12 15/2020-04-09 10/2020-04-09 100/2020-04-09 30/2020-04-09 10/2020-04-09 15/2020-04-09 30/2020-04-08 50/2020-04-08 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=savillscountrydepartment&pageUrl=1,2020-09-15,"East Sussex, Kent","TN31 7UD",655
,"Unit 12, Inspire Bradford Business Park,Newlands Way  Bradford,West Yorkshire  BD10 0JE","Bradford North Foodbank","Foodbank serving the northern half of Bradford plus Rawdon / Yeadon / Guiseley. Part of the Trussell Trust Foodbank Network. Run by local churches. 1 in 5 parents skip meals to feed children & over 13 million people live below the poverty line in the UK.&nbsp;Our foodbank provides a minimum of three days emergency food & support to local people experiencing crisis. Rising food & fuel prices, static incomes, underemployment & changes to benefits are some of the reasons why increasing numbers are being referred to our foodbank for emergency food.&nbsp; Children make up 40% of those we feed.  We have five distribution centres, located in different population centres within our area.  Each centre is set up as a pop-up cafe providing a warm, secure place for people with food vouchers to relax, receive their food parcel, chat and receive signposting support to help with the reason they need food support.  Here are two quotes from two different centres: ""I was out of work for three weeks, which meant I was only paid sick pay.  I have come to the foodbank [distribution centre] twice and the team here have been fantastic - so kind and understanding.  I will definitely be donating food once I am back on my feet"" ""From start to finish I am met with warm, welcoming, kind people that work here [foodbank distribution centre].  They make me feel at ease, especially loved and that I am important, special.  Our family are so blessed to receive food from here, it has kept us feeling blessed and fed.  The ladies and men here speak in such a loving, caring tone.  Apart from the provisions they help with, this place has been a peaceful sanctuary to me.  Thanks is not enough.  Thank you.""",True,2020-04-17,"2020-10-15 10/2020-10-12 10/2020-10-12 20/2020-10-08 80/2020-10-06 10/2020-10-05 10/2020-10-05 15/2020-10-05 5/2020-10-05 5/2020-10-05 20/2020-10-05 15/2020-09-08 20/2020-09-07 30/2020-08-27 15/2020-08-20 50/2020-08-14 30/2020-08-12 10/2020-08-03 5/2020-07-17 30/2020-07-13 20/2020-07-06 20/2020-06-29 15/2020-06-29 10/2020-06-29 10/2020-06-29 5/2020-06-27 30/2020-06-23 50/2020-06-16 30/2020-06-15 10/2020-06-08 15/2020-06-08 30/2020-06-05 15/2020-06-05 30/2020-06-01 50/2020-05-21 10/2020-05-07 30/2020-05-03 50/2020-05-01 20/2020-04-29 10/2020-04-29 15/2020-04-27 10/2020-04-27 10/2020-04-24 30/2020-04-24 10/2020-04-24 30/2020-04-24 20/2020-04-24 15/2020-04-24 10/2020-04-24 15/2020-04-24 20/2020-04-24 15/2020-04-24 100/2020-04-24 10/2020-04-24 5/2020-04-24 30/2020-04-23 20/2020-04-21 100/2020-04-21 30/2020-04-21 100/2020-04-20 30/2020-04-20 15/2020-04-20 15/2020-04-18 20/2020-04-17 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ShipleyCollege&pageUrl=1,2020-10-15,,,1555
,"Unit 5 Heron Square,Deans Industrial Estate  Livingston,West Lothian  EH54 8QY","West Lothian Foodbank","Every day people in the UK go hungry for reasons ranging from redundancy to receiving an unexpected bill on a low income. West Lothian Food bank is a Trussell Trust food bank which provides a minimum of three days emergency food and support to people experiencing crisis. Rising food and fuel prices, static incomes, underemployment and changes to benefits are some of the reasons why increasing numbers are being referred to food banks for emergency food. The Trussell Trust partners with churches and communities to open new food banks nationwide. Our goal is for every person in West Lothian to have a distribution centre within easy reach. Your money pays for essential staff, a warehouse/office and the resourcing of 10 distribution centres across West Lothian. Visit our website regularly for updates on how your money is reaching people in need.",True,2017-06-21,"2017-06-21 5",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=wl,2017-06-21,,,5
,"Tindlemanor,52-54 Featherstone Street  London,  EC1Y 8RT","Women For Refugee Women",,True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SooViral&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,2020-09-30,"2020-10-02 22/2020-10-01 20/2020-10-01 5/2020-09-30 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SouthfieldPrimarySchool&pageUrl=1,2020-10-02,,,52
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StMargaretofScotlandPrimarySchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",False,2020-10-07,"2020-10-16 5/2020-10-15 30/2020-10-15 10/2020-10-15 10/2020-10-15 50/2020-10-09 5/2020-10-07 15/2020-10-07 1",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StMartindePorresCatholicPrimarySchool&pageUrl=1,2020-10-16,,,141
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StMatthewsPrimarySchool&pageUrl=1,,,,0
"The charities objects and principal activities are the promotion and advancement for the public benefit of urban and rural regeneration in the Isle of Thanet by the relief of poverty and unemployment and the advancement of education and training to such persons on terms appropriate to their means and raising funds by such means to enable this.","Sandy Park Way,  Exeter,Devon  EX2 7NN","Exeter Chiefs Foundation","The Exeter Chiefs Foundation The Exeter Chiefs Foundation is a charity that exists with the sole aim of helping other charities. All of the money we raise is donated to worthy causes in and around the city with a focus on supporting ‘tangible’ investments. Founded by club Chairman Tony Rowe OBE, the team of trustees is drawn from the Chiefs board of directors and the business community. All charities and organisations in the greater Exeter area are able to apply for funds, either from an annual designated pot of money, or one-off donations (see more below). To date the Foundation has raised nearly £2m. Its aim is to create a sense of community to promote civic events, culture and heritage.  Local money helping local people via various fundraising mediums. Visit www.exeterfoundation.org.uk for more information. ",False,2019-01-16,"2020-01-08 100/2019-12-18 100/2019-12-18 15/2019-12-16 26/2019-12-16 10/2019-12-16 20/2019-12-16 60/2019-12-13 200/2019-12-05 170/2019-12-05 200/2019-12-05 200/2019-11-30 100/2019-11-29 50/2019-11-29 15/2019-11-28 40/2019-11-28 50/2019-11-26 100/2019-11-26 20/2019-11-26 50/2019-11-25 10/2019-11-25 50/2019-11-25 20/2019-11-24 25/2019-11-24 20/2019-11-24 77/2019-11-24 50/2019-11-24 15/2019-11-23 15/2019-11-23 30/2019-11-23 30/2019-11-23 30/2019-11-23 50/2019-11-23 30/2019-11-23 100/2019-11-23 30/2019-11-22 20/2019-11-22 20/2019-11-22 100/2019-11-22 10/2019-11-22 30/2019-11-22 25/2019-11-22 50/2019-11-22 20/2019-11-22 50/2019-11-21 25/2019-11-21 100/2019-11-20 25/2019-11-19 180/2019-11-19 50/2019-11-18 20/2019-11-18 50/2019-11-18 30/2019-11-18 100/2019-11-17 30/2019-11-17 10/2019-11-16 30/2019-11-15 50/2019-11-15 100/2019-11-15 100/2019-11-15 25/2019-11-15 30/2019-11-15 50/2019-11-15 25/2019-11-15 30/2019-11-14 25/2019-11-14 20/2019-11-14 50/2019-11-14 100/2019-11-13 30/2019-11-13 20/2019-11-13 20/2019-11-13 30/2019-11-13 50/2019-11-13 20/2019-11-11 15/2019-11-09 15/2019-11-05 20/2019-10-31 20/2019-10-31 15/2019-10-17 25/2019-10-17 20/2019-10-17 1/2019-09-27 100/2019-09-25 50/2019-09-23 25/2019-09-18 100/2019-09-18 20/2019-09-18 10/2019-09-18 30/2019-09-15 20/2019-09-15 20/2019-09-08 20/2019-09-06 20/2019-09-01 30/2019-08-28 30/2019-08-26 50/2019-08-19 20/2019-08-16 53/2019-08-13 50/2019-08-13 20/2019-08-02 50/2019-08-01 30/2019-07-19 30/2019-07-16 30/2019-07-15 25/2019-07-13 100/2019-07-13 30/2019-07-13 100/2019-07-13 15/2019-07-13 10/2019-06-18 50/2019-06-18 50/2019-06-13 15/2019-06-06 50/2019-05-28 25/2019-05-25 50/2019-05-19 19/2019-05-08 50/2019-04-30 10/2019-04-28 14/2019-04-28 44/2019-04-21 30/2019-04-19 50/2019-04-18 15/2019-04-17 20/2019-04-17 10/2019-04-16 15/2019-04-15 25/2019-04-14 50/2019-04-13 26/2019-04-13 20/2019-04-07 20/2019-04-07 25/2019-04-07 20/2019-04-06 10/2019-04-06 50/2019-04-06 50/2019-04-05 30/2019-04-05 30/2019-03-15 30/2019-03-12 50/2019-02-20 30/2019-02-11 2000/2019-02-05 50/2019-02-05 30/2019-01-16 30/2019-01-16 15/2019-01-16 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SteveJames16&pageUrl=1,2020-01-08,Kent,,8677
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StopsleyHighSchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StopsleyUnitedFC&pageUrl=1,,,,0
"Village Hall used for various activities such as fetes, fayres and entertainment.","National Centre For,Deafblindness  John & Lucille Van Geest Place,Cygnet Road  PE7 8FD","Deafblind UK","Deafblind UK is a national charity offering specialist services and human support to deafblind people and those who have progressive sight and hearing loss acquired throughout their lives.  Our aim is to enable people living with this unique disability to maintain their independence, quality of life and to reduce the isolation that Deafblindness creates. We achieve this through campaigning, education and the provision of practical and emotional support via independent living teams, personal communicator guiding and interpreting services, rehabilitation support, adaptive equipment to assist with daily living, a volunteer befriending service and a free telephone Helpline providing information, advocacy and guidance.  Further information about Deafblind UK is available on our website: http://www.deafblind.org.uk/  To enquire about fundraising events, please contact: fundraising@deafblind.org.uk 01733 316582",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SundayObafemi&pageUrl=1,,Oxfordshire,"OX15 6EL",0
,"The George Whitefield Centre,107 Great Western Road  Gloucester,  GL1 3NF","Gloucester Foodbank",,False,2020-03-09,"2020-10-06 5/2020-09-12 30/2020-08-28 20/2020-08-10 215/2020-08-10 50/2020-08-10 30/2020-08-07 10/2020-08-06 10/2020-07-30 15/2020-07-30 10/2020-07-30 30/2020-07-30 10/2020-07-29 15/2020-07-29 10/2020-07-29 10/2020-07-29 20/2020-07-29 10/2020-07-29 10/2020-07-29 10/2020-07-29 5/2020-07-29 10/2020-07-29 10/2020-07-29 10/2020-06-10 25/2020-06-05 10/2020-04-06 10/2020-04-03 10/2020-04-03 10/2020-04-03 10/2020-03-20 68/2020-03-20 68/2020-03-18 122/2020-03-09 122",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=THBCheltenham&pageUrl=1,2020-10-06,"North Somerset, Somerset",,1020
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TheMeadsPrimarySchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=WardenHillInfantSchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=WardenHillJuniorSchool&pageUrl=1,,,,0
